"FileName","TargetIssueFreq","TargetCommitFreq","TargetChurn","ChangeFreq","ChangeChurn","Clique","Crossing","isCenter","ModularityViolation","PackageCycle","UnhealthyInheritance","UnstableInterface","isUnstableInterface"
"src.org.jgroups.stack.ExponentialInterval_java","0","0","0","0","0","0","0","false","0","1","1","0","false"
"src.org.jgroups.ChannelListener_java","0","0","0","0","0","0","0","false","0","4","0","0","false"
"src.org.jgroups.UpHandler_java","0","0","0","0","0","0","0","false","0","4","1","0","false"
"src.org.jgroups.conf.PropertyConverter_java","0","0","0","0","0","0","0","false","0","2","1","0","false"
"src.org.jgroups.protocols.SEQUENCER_java","0","0","0","34","1830","0","0","false","0","3","0","0","false"
"src.org.jgroups.protocols.FD_SOCK_java","0","0","0","12","232","0","2","false","2","3","0","2","false"
"src.org.jgroups.AnycastAddress_java","0","0","0","1","4","0","0","false","0","4","0","0","false"
"src.org.jgroups.blocks.ReplicatedHashMap_java","0","0","0","1","6","0","0","false","0","2","1","0","false"
"src.org.jgroups.protocols.BSH_java","0","0","0","1","140","0","0","false","0","3","0","0","false"
"src.org.jgroups.util.SeqnoList_java","0","0","0","5","90","0","0","false","0","5","0","0","false"
"src.org.jgroups.demos.DrawCommand_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.blocks.Request_java","0","0","0","4","52","1","0","false","0","2","1","0","false"
"src.org.jgroups.protocols.tom.DeliveryManagerImpl_java","0","0","0","2","79","0","0","false","0","0","0","0","false"
"src.org.jgroups.blocks.locking.LockInfo_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"src.org.jgroups.demos.ViewDemo_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.stack.RouterStub_java","0","0","0","1","154","1","0","false","0","3","1","0","false"
"src.org.jgroups.protocols.tom.DeliveryProtocol_java","0","0","0","1","6","0","0","false","0","0","0","0","false"
"src.org.jgroups.demos.ReplCacheDemo_java","0","0","0","0","0","0","0","false","0","0","2","0","false"
"src.org.jgroups.blocks.locking.LockNotification_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"src.org.jgroups.demos.wb.GraphPanel_java","0","0","0","0","0","1","0","false","0","0","0","0","false"
"src.org.jgroups.Version_java","0","0","0","39","130","0","0","false","0","4","0","0","false"
"src.org.jgroups.util.ProgressCheckRejectionPolicy_java","0","0","0","2","154","1","0","false","0","5","0","0","false"
"src.org.jgroups.demos.KeyStoreGenerator_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.UUID_java","0","0","0","1","2","0","0","false","0","7","0","0","false"
"src.org.jgroups.blocks.locking.LockService_java","0","0","0","0","0","0","0","false","0","1","1","0","false"
"src.org.jgroups.util.FutureListener_java","0","0","0","0","0","0","0","false","0","5","1","0","false"
"src.org.jgroups.protocols.relay.SiteAddress_java","0","0","0","1","13","0","0","false","0","0","2","0","false"
"src.org.jgroups.protocols.TRACE_java","0","0","0","2","20","0","0","false","0","3","0","0","false"
"src.org.jgroups.protocols.RACKSPACE_PING_java","0","0","0","0","0","0","0","false","0","2","1","0","false"
"src.org.jgroups.util.ResponseCollector_java","0","0","0","1","7","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.DISCARD_java","0","0","0","5","456","0","0","false","1","3","0","2","false"
"src.org.jgroups.util.SingletonAddress_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.CENTRAL_EXECUTOR_java","0","0","0","0","0","0","0","false","0","3","1","0","false"
"src.org.jgroups.protocols.DELAY_JOIN_REQ_java","0","0","0","2","118","0","0","false","0","4","0","0","false"
"src.org.jgroups.demos.wb.Whiteboard_java","0","0","0","0","0","1","0","false","0","0","0","0","false"
"src.org.jgroups.protocols.VERIFY_SUSPECT_java","0","0","0","4","281","0","0","false","0","3","0","0","false"
"src.org.jgroups.protocols.TCP_java","0","0","0","13","88","0","2","false","1","4","2","3","false"
"src.org.jgroups.blocks.RspFilter_java","0","0","0","0","0","0","0","false","0","2","0","0","false"
"src.org.jgroups.protocols.pbcast.STATE_java","0","0","0","1","2","0","0","false","0","1","1","0","false"
"src.org.jgroups.ViewId_java","0","0","0","0","0","1","0","false","0","4","0","0","false"
"src.org.jgroups.blocks.RequestOptions_java","0","0","0","1","31","0","0","false","0","3","0","0","false"
"src.org.jgroups.demos.wb.MessageDialog_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.protocols.FD_PING_java","0","0","0","2","26","0","0","false","0","2","1","0","false"
"src.org.jgroups.util.HashedTimingWheel_java","0","0","0","3","79","1","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.tom.DeliveryThread_java","0","0","0","1","68","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.StackType_java","0","0","0","0","0","0","0","false","0","6","0","0","false"
"src.org.jgroups.stack.ProtocolStack_java","0","0","0","5","38","1","0","false","0","5","2","0","false"
"src.org.jgroups.blocks.Connection_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"src.org.jgroups.util.GetNetworkInterfaces_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.SIZE_java","0","0","0","2","282","0","0","false","0","3","0","0","false"
"src.org.jgroups.client.StompConnection_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.SeqnoRange_java","0","0","0","0","0","0","0","false","0","5","1","0","false"
"src.org.jgroups.util.XMLSchemaGenerator_java","0","0","0","3","68","0","0","false","0","5","0","0","false"
"src.org.jgroups.MessageListener_java","0","0","0","0","0","0","0","false","0","4","0","0","false"
"src.org.jgroups.annotations.GuardedBy_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.logging.CustomLogFactory_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.Promise_java","0","0","0","1","96","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.TCPPING_java","0","0","0","3","91","0","0","false","0","3","1","0","false"
"src.org.jgroups.util.AdditionalDataUUID_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.annotations.MBean_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.Range_java","0","0","0","0","0","1","0","false","0","5","1","0","false"
"src.org.jgroups.util.TopologyUUID_java","0","0","0","1","7","0","0","false","0","6","0","0","false"
"src.org.jgroups.protocols.tom.DeliveryManager_java","0","0","0","1","6","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.AckCollector_java","0","0","0","3","116","0","0","false","0","5","0","0","false"
"src.org.jgroups.blocks.LazyRemovalCache_java","0","0","0","2","8","1","0","false","0","2","0","0","false"
"src.org.jgroups.View_java","0","0","0","2","19","1","0","false","0","5","0","0","false"
"src.org.jgroups.blocks.RpcDispatcher_java","0","0","0","6","96","1","0","false","0","3","1","0","false"
"src.org.jgroups.MergeView_java","0","0","0","0","0","0","0","false","0","4","0","0","false"
"src.org.jgroups.stack.IpAddress_java","0","0","0","0","0","1","0","false","0","4","1","0","false"
"src.org.jgroups.demos.StompChat_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.blocks.ConnectionMap_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"src.org.jgroups.util.MutableDigest_java","0","0","0","0","0","1","0","false","0","5","1","0","false"
"src.org.jgroups.util.RspList_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.blocks.atomic.CounterService_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"src.org.jgroups.protocols.Discovery_java","0","0","0","13","213","0","1","false","0","4","2","2","false"
"src.org.jgroups.blocks.AbstractConnectionMap_java","0","0","0","3","106","0","0","false","0","2","0","0","false"
"src.org.jgroups.blocks.GridFile_java","0","0","0","0","0","1","0","false","0","1","1","0","false"
"src.org.jgroups.demos.QuoteClient_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.stack.Interval_java","0","0","0","0","0","0","0","false","0","1","1","0","false"
"src.org.jgroups.util.CreditMap_java","0","0","0","1","8","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.AUTH_java","0","0","0","2","179","1","0","false","0","5","1","0","false"
"src.org.jgroups.util.ThreadFactory_java","0","0","0","2","14","0","0","false","0","5","0","0","false"
"src.org.jgroups.blocks.UnicastRequest_java","0","0","0","7","95","1","0","false","1","2","1","0","false"
"src.org.jgroups.protocols.SCOPE_java","0","0","0","6","78","1","2","false","0","3","0","3","false"
"src.org.jgroups.protocols.FILE_PING_java","0","0","0","5","277","0","0","false","0","3","3","0","false"
"src.org.jgroups.util.QueueClosedException_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.demos.StompDraw_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.blocks.GridOutputStream_java","0","0","0","0","0","1","0","false","0","0","0","0","false"
"src.org.jgroups.annotations.ManagedOperation_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.SuppressCache_java","0","0","0","1","99","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.pbcast.STABLE_java","0","0","0","6","32","0","0","false","0","2","1","0","false"
"src.org.jgroups.protocols.COMPRESS_java","0","0","0","2","246","0","0","false","0","3","0","0","false"
"src.org.jgroups.util.BoundedList_java","0","0","0","1","3","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.SHUFFLE_java","0","0","0","4","84","0","0","false","0","3","0","0","false"
"src.org.jgroups.blocks.executor.Executions_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.ResourceManager_java","0","0","0","1","14","0","0","false","0","5","1","0","false"
"src.org.jgroups.util.ForwardQueue_java","0","0","0","10","805","0","0","false","0","5","0","0","false"
"src.org.jgroups.blocks.TCPConnectionMap_java","0","0","0","23","1222","0","1","false","3","3","2","3","false"
"src.org.jgroups.util.PayloadUUID_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.util.FixedSizeBitSet_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.util.MergeId_java","0","0","0","0","0","1","0","false","0","5","0","0","false"
"src.org.jgroups.logging.LogFactory_java","0","0","0","0","0","1","0","false","0","1","0","0","false"
"src.org.jgroups.auth.SimpleToken_java","0","0","0","2","15","0","0","false","0","1","0","0","false"
"src.org.jgroups.stack.Configurator_java","0","0","0","7","69","1","0","false","0","4","1","0","false"
"src.org.jgroups.demos.MemcachedServer_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.RetransmitTable_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.pbcast.MergeData_java","0","0","0","0","0","1","0","false","0","1","0","0","false"
"src.org.jgroups.util.DefaultSocketFactory_java","0","0","0","0","0","1","0","false","0","5","1","0","false"
"src.org.jgroups.stack.Protocol_java","0","0","0","20","613","1","2","false","2","5","1","3","true"
"src.org.jgroups.protocols.HTOTAL_java","0","0","0","1","166","0","0","false","0","3","0","0","false"
"src.org.jgroups.protocols.FlowControl_java","0","0","0","2","8","0","0","false","0","3","1","0","false"
"src.org.jgroups.blocks.PartitionedHashMap_java","0","0","0","0","0","0","0","false","0","2","1","0","false"
"src.org.jgroups.protocols.FD_SIMPLE_java","0","0","0","1","328","0","0","false","0","3","0","0","false"
