"FileName","TargetIssueFreq","TargetCommitFreq","TargetChurn","ChangeFreq","ChangeChurn","Clique","Crossing","isCenter","ModularityViolation","PackageCycle","UnhealthyInheritance","UnstableInterface","isUnstableInterface"
"src.main.java.org.orekit.utils.TimeStampedPVCoordinates_java","0","0","0","5","43","1","2","false","15","7","5","10","true"
"src.main.java.org.orekit.propagation.sampling.OrekitStepHandler_java","0","0","0","2","6","0","0","false","0","1","1","0","false"
"src.main.java.org.orekit.estimation.sequential.MeasurementDecorator_java","0","0","0","2","6","0","0","false","0","0","2","0","false"
"src.main.java.org.orekit.bodies.CelestialBodyLoader_java","0","0","0","2","6","0","0","false","0","0","1","0","false"
"src.main.java.org.orekit.forces.gravity.potential.PotentialCoefficientsReader_java","0","0","0","6","51","1","0","false","17","1","2","8","false"
"src.main.java.org.orekit.geometry.fov.SmoothFieldOfView_java","0","0","0","4","183","0","0","false","2","1","3","0","false"
"src.main.java.org.orekit.propagation.analytical.gnss.GPSOrbitalElements_java","0","0","0","3","137","0","0","false","1","1","2","0","false"
"src.main.java.org.orekit.estimation.measurements.modifiers.Bias_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.propagation.events.FieldApsideDetector_java","0","0","0","3","13","0","0","false","4","2","0","2","false"
"src.main.java.org.orekit.gnss.antenna.SatelliteType_java","0","0","0","3","12","0","0","false","1","0","1","0","false"
"src.main.java.org.orekit.propagation.conversion.PropagatorConverter_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.propagation.events.package-info_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.propagation.integration.FieldIntegratedEphemeris_java","0","0","0","3","10","0","0","false","3","0","1","0","false"
"src.main.java.org.orekit.estimation.measurements.EstimationModifier_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.time.AbstractTimeScales_java","0","0","0","5","197","1","1","false","2","2","2","0","false"
"src.main.java.org.orekit.data.NutationCodec_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.estimation.measurements.generation.AngularAzElBuilder_java","0","0","0","3","14","0","0","false","1","0","1","0","false"
"src.main.java.org.orekit.estimation.measurements.gnss.AmbiguityAcceptance_java","0","0","0","3","46","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.forces.gravity.potential.TideSystem_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.gnss.MeasurementType_java","0","0","0","3","11","0","0","false","1","1","0","0","false"
"src.main.java.org.orekit.data.SimpleTimeStampedTableParser_java","0","0","0","3","9","0","1","false","7","2","0","2","false"
"src.main.java.org.orekit.estimation.measurements.gnss.LambdaMethod_java","0","0","0","6","281","0","0","false","6","0","0","1","false"
"src.main.java.org.orekit.models.earth.GeoMagneticModelLoader_java","0","0","0","1","3","0","0","false","0","1","0","0","false"
"src.main.java.org.orekit.forces.radiation.package-info_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.data.BodiesElements_java","0","0","0","2","6","1","0","false","0","3","1","0","false"
"src.main.java.org.orekit.models.earth.tessellation.InsidePointFinder_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.bodies.package-info_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.attitudes.TargetPointing_java","0","0","0","3","9","0","0","false","2","1","0","2","false"
"src.main.java.org.orekit.frames.InterpolatingTransformProvider_java","0","0","0","3","33","1","0","false","1","2","1","2","false"
"src.main.java.org.orekit.forces.maneuvers.SmallManeuverAnalyticalModel_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.propagation.semianalytical.dsst.utilities.package-info_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.frames.OrphanFrame_java","0","0","0","2","6","0","0","false","0","0","1","0","false"
"src.main.java.org.orekit.frames.L2TransformProvider_java","0","0","0","2","6","0","0","false","0","3","1","0","false"
"src.main.java.org.orekit.propagation.semianalytical.dsst.forces.FieldForceModelContext_java","0","0","0","6","18","0","0","false","4","0","1","3","false"
"src.main.java.org.orekit.frames.EopParserLoader_java","0","0","0","4","93","1","0","false","2","1","0","0","false"
"src.main.java.org.orekit.time.TimeVectorFunction_java","0","0","0","2","6","0","0","false","0","2","1","0","false"
"src.main.java.org.orekit.attitudes.FixedRate_java","0","0","0","3","9","0","0","false","2","1","0","2","false"
"src.main.java.org.orekit.forces.gravity.potential.OceanTidesWave_java","0","0","0","2","6","1","0","false","0","1","0","0","false"
"src.main.java.org.orekit.models.earth.ionosphere.NeQuickModel_java","0","0","0","6","1636","0","0","false","16","1","1","9","false"
"src.main.java.org.orekit.models.earth.troposphere.MariniMurrayModel_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.files.ccsds.package-info_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.estimation.leastsquares.DSSTBatchLSModel_java","0","0","0","7","24","0","0","false","9","1","3","3","false"
"src.main.java.org.orekit.propagation.package-info_java","0","0","0","2","6","0","0","false","0","0","0","0","false"
"src.main.java.org.orekit.time.UT1Scale_java","0","0","0","2","6","1","0","false","0","1","0","0","false"
"src.main.java.org.orekit.propagation.sampling.OrekitStepNormalizer_java","0","0","0","0","0","0","0","false","0","1","1","0","false"
"src.main.java.org.orekit.models.earth.troposphere.package-info_java","0","0","0","4","44","0","0","false","5","0","0","4","false"
