IssueId,IssueKee,IssueType,RuleId,Severity,Message,FileName
111550,AXI_P_Y4SfYPAADgXGEW,CodeSmell,524,MAJOR,1 duplicated blocks of code must be removed.,library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ContainerMediaChunk.java
112207,AXI_QNMlSfYPAADgXGOn,CodeSmell,524,MAJOR,2 duplicated blocks of code must be removed.,library/core/src/main/java/com/google/android/exoplayer2/audio/MediaCodecAudioRenderer.java
111551,AXI_P_Y4SfYPAADgXGEX,CodeSmell,1509,MAJOR,"Constructor has 13 parameters, which is greater than 7 authorized.",library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ContainerMediaChunk.java
111552,AXI_QAKUSfYPAADgXGEY,CodeSmell,1509,MAJOR,"Constructor has 10 parameters, which is greater than 7 authorized.",library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ChunkSampleStream.java
111553,AXI_QAKUSfYPAADgXGEZ,CodeSmell,1538,MINOR,Reduce the total number of break and continue statements in this loop to use at most one.,library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ChunkSampleStream.java
111554,AXI_QAKUSfYPAADgXGEa,CodeSmell,1829,MAJOR,Extract this nested ternary operation into an independent statement.,library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ChunkSampleStream.java
111555,AXI_QAKUSfYPAADgXGEb,CodeSmell,1896,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ChunkSampleStream.java
111556,AXI_QAKVSfYPAADgXGEc,CodeSmell,1896,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ChunkSampleStream.java
111557,AXI_QAX0SfYPAADgXGEd,CodeSmell,1509,MAJOR,"Constructor has 8 parameters, which is greater than 7 authorized.",library/core/src/main/java/com/google/android/exoplayer2/source/chunk/MediaChunk.java
111558,AXI_QAYaSfYPAADgXGEe,Vulnerability,1640,MINOR,Make endOfStream a static final constant or non-public and provide accessors if needed.,library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ChunkHolder.java
111559,AXI_QAa1SfYPAADgXGEf,CodeSmell,1509,MAJOR,"Constructor has 8 parameters, which is greater than 7 authorized.",library/core/src/main/java/com/google/android/exoplayer2/source/chunk/Chunk.java
111560,AXI_QAf6SfYPAADgXGEg,CodeSmell,1673,CRITICAL,Move constants to a class or enum.,library/core/src/main/java/com/google/android/exoplayer2/source/chunk/MediaChunkIterator.java
111561,AXI_QAhQSfYPAADgXGEh,Bug,1518,MINOR,"Cast one of the operands of this subtraction operation to a ""long"".",library/core/src/main/java/com/google/android/exoplayer2/source/chunk/MediaChunkListIterator.java
111562,AXI_QAjsSfYPAADgXGEi,CodeSmell,1509,MAJOR,"Constructor has 10 parameters, which is greater than 7 authorized.",library/core/src/main/java/com/google/android/exoplayer2/source/chunk/BaseMediaChunk.java
111563,AXI_QAsWSfYPAADgXGEj,Vulnerability,1640,MINOR,Make sampleFormat a static final constant or non-public and provide accessors if needed.,library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ChunkExtractorWrapper.java
111564,AXI_QAsWSfYPAADgXGEk,CodeSmell,1943,INFO,Complete the task associated to this TODO comment.,library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ChunkExtractorWrapper.java
111565,AXI_QAsWSfYPAADgXGEl,CodeSmell,1867,MAJOR,"Rename ""sampleFormats"" which hides the field declared at line 69.",library/core/src/main/java/com/google/android/exoplayer2/source/chunk/ChunkExtractorWrapper.java
111566,AXI_QAs0SfYPAADgXGEm,CodeSmell,1509,MAJOR,"Constructor has 10 parameters, which is greater than 7 authorized.",library/core/src/main/java/com/google/android/exoplayer2/source/chunk/SingleSampleMediaChunk.java
111567,AXI_QAtKSfYPAADgXGEn,CodeSmell,524,MAJOR,1 duplicated blocks of code must be removed.,library/core/src/main/java/com/google/android/exoplayer2/source/chunk/InitializationChunk.java
111568,AXI_QA0OSfYPAADgXGEo,CodeSmell,1570,MINOR,"Convert the abstract class ""DefaultMediaSourceEventListener"" into an interface.",library/core/src/main/java/com/google/android/exoplayer2/source/DefaultMediaSourceEventListener.java
111569,AXI_QA0PSfYPAADgXGEp,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/DefaultMediaSourceEventListener.java
111570,AXI_QBFkSfYPAADgXGEq,CodeSmell,1783,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",library/core/src/main/java/com/google/android/exoplayer2/source/SilenceMediaSource.java
111571,AXI_QBFkSfYPAADgXGEr,CodeSmell,1783,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",library/core/src/main/java/com/google/android/exoplayer2/source/SilenceMediaSource.java
111572,AXI_QBFkSfYPAADgXGEs,CodeSmell,1783,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",library/core/src/main/java/com/google/android/exoplayer2/source/SilenceMediaSource.java
111573,AXI_QBFnSfYPAADgXGEt,CodeSmell,1783,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",library/core/src/main/java/com/google/android/exoplayer2/source/SilenceMediaSource.java
111574,AXI_QBFnSfYPAADgXGEu,CodeSmell,1783,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",library/core/src/main/java/com/google/android/exoplayer2/source/SilenceMediaSource.java
111575,AXI_QBFnSfYPAADgXGEv,CodeSmell,1783,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",library/core/src/main/java/com/google/android/exoplayer2/source/SilenceMediaSource.java
111576,AXI_QBFnSfYPAADgXGEw,CodeSmell,1783,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",library/core/src/main/java/com/google/android/exoplayer2/source/SilenceMediaSource.java
111577,AXI_QBFnSfYPAADgXGEx,CodeSmell,1530,MINOR,"Move this method into ""SilenceSampleStream"".",library/core/src/main/java/com/google/android/exoplayer2/source/SilenceMediaSource.java
111578,AXI_QBFnSfYPAADgXGEy,CodeSmell,1530,MINOR,"Move this method into ""SilenceSampleStream"".",library/core/src/main/java/com/google/android/exoplayer2/source/SilenceMediaSource.java
111579,AXI_QBbDSfYPAADgXGEz,CodeSmell,524,MAJOR,2 duplicated blocks of code must be removed.,library/core/src/main/java/com/google/android/exoplayer2/source/SingleSampleMediaSource.java
111580,AXI_QBbDSfYPAADgXGE0,CodeSmell,1509,MAJOR,"Constructor has 9 parameters, which is greater than 7 authorized.",library/core/src/main/java/com/google/android/exoplayer2/source/SingleSampleMediaSource.java
111581,AXI_QBbDSfYPAADgXGE1,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/SingleSampleMediaSource.java
111582,AXI_QBbDSfYPAADgXGE2,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/SingleSampleMediaSource.java
111583,AXI_QBbDSfYPAADgXGE3,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/SingleSampleMediaSource.java
111584,AXI_QBbDSfYPAADgXGE4,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/SingleSampleMediaSource.java
111585,AXI_QBbDSfYPAADgXGE5,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/SingleSampleMediaSource.java
111586,AXI_QBbDSfYPAADgXGE6,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/SingleSampleMediaSource.java
111587,AXI_QBbDSfYPAADgXGE7,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/SingleSampleMediaSource.java
111588,AXI_QBbDSfYPAADgXGE8,CodeSmell,1847,MAJOR,Add the missing @deprecated Javadoc tag.,library/core/src/main/java/com/google/android/exoplayer2/source/SingleSampleMediaSource.java
111589,AXI_QBb5SfYPAADgXGE9,CodeSmell,1829,MAJOR,Extract this nested ternary operation into an independent statement.,library/core/src/main/java/com/google/android/exoplayer2/source/AbstractConcatenatedTimeline.java
111590,AXI_QBb5SfYPAADgXGE-,CodeSmell,1829,MAJOR,Extract this nested ternary operation into an independent statement.,library/core/src/main/java/com/google/android/exoplayer2/source/AbstractConcatenatedTimeline.java
111591,AXI_QBnXSfYPAADgXGE_,CodeSmell,1943,INFO,Complete the task associated to this TODO comment.,library/core/src/main/java/com/google/android/exoplayer2/source/SequenceableLoader.java
111592,AXI_QB2ISfYPAADgXGFA,CodeSmell,524,MAJOR,2 duplicated blocks of code must be removed.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111593,AXI_QB2ISfYPAADgXGFB,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111594,AXI_QB2ISfYPAADgXGFC,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111595,AXI_QB2JSfYPAADgXGFD,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111596,AXI_QB2JSfYPAADgXGFE,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111597,AXI_QB2JSfYPAADgXGFF,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111598,AXI_QB2JSfYPAADgXGFG,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111599,AXI_QB2JSfYPAADgXGFH,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111600,AXI_QB2JSfYPAADgXGFI,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111601,AXI_QB2JSfYPAADgXGFJ,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111602,AXI_QB2JSfYPAADgXGFK,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111603,AXI_QB2JSfYPAADgXGFL,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/ExtractorMediaSource.java
111604,AXI_QB8hSfYPAADgXGFM,CodeSmell,524,MAJOR,1 duplicated blocks of code must be removed.,library/core/src/main/java/com/google/android/exoplayer2/source/MergingMediaPeriod.java
111605,AXI_QB8iSfYPAADgXGFN,CodeSmell,1896,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 32 to the 15 allowed.,library/core/src/main/java/com/google/android/exoplayer2/source/MergingMediaPeriod.java
111606,AXI_QDAMSfYPAADgXGFO,CodeSmell,1940,INFO,Do not forget to remove this deprecated code someday.,library/core/src/main/java/com/google/android/exoplayer2/source/AdaptiveMediaSourceEventListener.java
111607,AXI_QDCSSfYPAADgXGFP,Vulnerability,1640,MINOR,Make size a static final constant or non-public and provide accessors if needed.,library/core/src/main/java/com/google/android/exoplayer2/source/SampleQueue.java
111608,AXI_QDCSSfYPAADgXGFQ,Vulnerability,1640,MINOR,Make offset a static final constant or non-public and provide accessors if needed.,library/core/src/main/java/com/google/android/exoplayer2/source/SampleQueue.java
111609,AXI_QDCSSfYPAADgXGFR,Vulnerability,1640,MINOR,Make cryptoData a static final constant or non-public and provide accessors if needed.,library/core/src/main/java/com/google/android/exoplayer2/source/SampleQueue.java
111610,AXI_QDCSSfYPAADgXGFS,CodeSmell,1943,INFO,Complete the task associated to this TODO comment.,library/core/src/main/java/com/google/android/exoplayer2/source/SampleQueue.java
111611,AXI_QDCSSfYPAADgXGFT,CodeSmell,1896,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,library/core/src/main/java/com/google/android/exoplayer2/source/SampleQueue.java
111612,AXI_QDCSSfYPAADgXGFU,CodeSmell,1943,INFO,Complete the task associated to this TODO comment.,library/core/src/main/java/com/google/android/exoplayer2/source/SampleQueue.java
111613,AXI_QDCSSfYPAADgXGFV,CodeSmell,1943,INFO,Complete the task associated to this TODO comment.,library/core/src/main/java/com/google/android/exoplayer2/source/SampleQueue.java
111614,AXI_QDCSSfYPAADgXGFW,CodeSmell,1943,INFO,Complete the task associated to this TODO comment.,library/core/src/main/java/com/google/android/exoplayer2/source/SampleQueue.java
111615,AXI_QDKpSfYPAADgXGFX,CodeSmell,1943,INFO,Complete the task associated to this TODO comment.,library/core/src/main/java/com/google/android/exoplayer2/source/TrackGroup.java
111616,AXI_QDNSSfYPAADgXGFY,CodeSmell,1509,MAJOR,"Constructor has 10 parameters, which is greater than 7 authorized.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111617,AXI_QDNTSfYPAADgXGFZ,CodeSmell,1896,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 30 to the 15 allowed.,library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111618,AXI_QDNTSfYPAADgXGFa,CodeSmell,1867,MAJOR,"Rename ""preparedState"" which hides the field declared at line 123.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111619,AXI_QDNTSfYPAADgXGFb,CodeSmell,1867,MAJOR,"Rename ""preparedState"" which hides the field declared at line 123.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111620,AXI_QDNTSfYPAADgXGFc,CodeSmell,1867,MAJOR,"Rename ""seekMap"" which hides the field declared at line 116.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111621,AXI_QDNTSfYPAADgXGFd,CodeSmell,1867,MAJOR,"Rename ""seekMap"" which hides the field declared at line 116.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111622,AXI_QDNTSfYPAADgXGFe,CodeSmell,1867,MAJOR,"Rename ""preparedState"" which hides the field declared at line 123.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111623,AXI_QDNTSfYPAADgXGFf,CodeSmell,1867,MAJOR,"Rename ""sampleQueueTrackIds"" which hides the field declared at line 119.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111624,AXI_QDNTSfYPAADgXGFg,CodeSmell,1867,MAJOR,"Rename ""sampleQueues"" which hides the field declared at line 118.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111625,AXI_QDNTSfYPAADgXGFh,CodeSmell,1896,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 23 to the 15 allowed.,library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111626,AXI_QDNTSfYPAADgXGFi,CodeSmell,1867,MAJOR,"Rename ""seekMap"" which hides the field declared at line 116.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111627,AXI_QDNTSfYPAADgXGFj,CodeSmell,1867,MAJOR,"Rename ""icyHeaders"" which hides the field declared at line 117.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111628,AXI_QDNTSfYPAADgXGFk,CodeSmell,1867,MAJOR,"Rename ""seekMap"" which hides the field declared at line 116.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111629,AXI_QDNTSfYPAADgXGFl,CodeSmell,1896,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 21 to the 15 allowed.,library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111630,AXI_QDNTSfYPAADgXGFm,CodeSmell,1867,MAJOR,"Rename ""uri"" which hides the field declared at line 907.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111631,AXI_QDNTSfYPAADgXGFn,CodeSmell,1867,MAJOR,"Rename ""length"" which hides the field declared at line 919.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111632,AXI_QDNTSfYPAADgXGFo,CodeSmell,1867,MAJOR,"Rename ""icyTrackOutput"" which hides the field declared at line 920.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111633,AXI_QDNTSfYPAADgXGFp,CodeSmell,1867,MAJOR,"Rename ""extractor"" which hides the field declared at line 1043.",library/core/src/main/java/com/google/android/exoplayer2/source/ProgressiveMediaPeriod.java
111634,AXI_QDZCSfYPAADgXGFq,SecurityHotspot,1762,CRITICAL,Make sure that using this pseudorandom number generator is safe here.,library/core/src/main/java/com/google/android/exoplayer2/source/ShuffleOrder.java
111635,AXI_QDZCSfYPAADgXGFr,SecurityHotspot,1762,CRITICAL,Make sure that using this pseudorandom number generator is safe here.,library/core/src/main/java/com/google/android/exoplayer2/source/ShuffleOrder.java
111636,AXI_QDZDSfYPAADgXGFs,SecurityHotspot,1762,CRITICAL,Make sure that using this pseudorandom number generator is safe here.,library/core/src/main/java/com/google/android/exoplayer2/source/ShuffleOrder.java
111637,AXI_QDZDSfYPAADgXGFt,SecurityHotspot,1762,CRITICAL,Make sure that using this pseudorandom number generator is safe here.,library/core/src/main/java/com/google/android/exoplayer2/source/ShuffleOrder.java
111638,AXI_QDZDSfYPAADgXGFu,SecurityHotspot,1762,CRITICAL,Make sure that using this pseudorandom number generator is safe here.,library/core/src/main/java/com/google/android/exoplayer2/source/ShuffleOrder.java
111639,AXI_QDZDSfYPAADgXGFv,SecurityHotspot,1762,CRITICAL,Make sure that using this pseudorandom number generator is safe here.,library/core/src/main/java/com/google/android/exoplayer2/source/ShuffleOrder.java
111640,AXI_QDk8SfYPAADgXGFw,CodeSmell,1509,MAJOR,"Constructor has 9 parameters, which is greater than 7 authorized.",library/core/src/main/java/com/google/android/exoplayer2/source/SinglePeriodTimeline.java
111988,AXI_QI07SfYPAADgXGLM,CodeSmell,1943,INFO,Complete the task associated to this TODO comment.,library/core/src/main/java/com/google/android/exoplayer2/text/cea/Cea708Decoder.java
111641,AXI_QDk8SfYPAADgXGFx,CodeSmell,1509,MAJOR,"Constructor has 11 parameters, which is greater than 7 authorized.",library/core/src/main/java/com/google/android/exoplayer2/source/SinglePeriodTimeline.java
111642,AXI_QDk8SfYPAADgXGFy,CodeSmell,1867,MAJOR,"Rename ""windowDefaultStartPositionUs"" which hides the field declared at line 35.",library/core/src/main/java/com/google/android/exoplayer2/source/SinglePeriodTimeline.java
111643,AXI_QDz7SfYPAADgXGFz,CodeSmell,1867,MAJOR,"Rename ""preparePositionUs"" which hides the field declared at line 55.",library/core/src/main/java/com/google/android/exoplayer2/source/MaskingMediaPeriod.java
111644,AXI_QD0RSfYPAADgXGF0,CodeSmell,1583,CRITICAL,"Make ""uri"" transient or serializable.",library/core/src/main/java/com/google/android/exoplayer2/source/UnrecognizedInputFormatException.java
111645,AXI_QD0qSfYPAADgXGF1,CodeSmell,1896,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,library/core/src/main/java/com/google/android/exoplayer2/source/ClippingMediaPeriod.java
111646,AXI_QD9NSfYPAADgXGF2,CodeSmell,1867,MAJOR,"Rename ""states"" which hides the field declared at line 53.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111647,AXI_QD9NSfYPAADgXGF3,CodeSmell,1867,MAJOR,"Rename ""durationsUs"" which hides the field declared at line 55.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111648,AXI_QD9NSfYPAADgXGF4,CodeSmell,1867,MAJOR,"Rename ""uris"" which hides the field declared at line 51.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111649,AXI_QD9NSfYPAADgXGF5,CodeSmell,1867,MAJOR,"Rename ""states"" which hides the field declared at line 53.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111650,AXI_QD9NSfYPAADgXGF6,CodeSmell,1867,MAJOR,"Rename ""durationsUs"" which hides the field declared at line 55.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111651,AXI_QD9NSfYPAADgXGF7,CodeSmell,1867,MAJOR,"Rename ""uris"" which hides the field declared at line 51.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111652,AXI_QD9NSfYPAADgXGF8,CodeSmell,1867,MAJOR,"Rename ""states"" which hides the field declared at line 53.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111653,AXI_QD9NSfYPAADgXGF9,CodeSmell,1867,MAJOR,"Rename ""durationsUs"" which hides the field declared at line 55.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111654,AXI_QD9NSfYPAADgXGF-,CodeSmell,1867,MAJOR,"Rename ""uris"" which hides the field declared at line 51.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111655,AXI_QD9NSfYPAADgXGF_,CodeSmell,1867,MAJOR,"Rename ""count"" which hides the field declared at line 49.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111656,AXI_QD9NSfYPAADgXGGA,CodeSmell,1867,MAJOR,"Rename ""states"" which hides the field declared at line 53.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111657,AXI_QD9NSfYPAADgXGGB,CodeSmell,1867,MAJOR,"Rename ""adGroups"" which hides the field declared at line 280.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111658,AXI_QD9NSfYPAADgXGGC,CodeSmell,1867,MAJOR,"Rename ""adGroups"" which hides the field declared at line 280.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111659,AXI_QD9NSfYPAADgXGGD,CodeSmell,1867,MAJOR,"Rename ""adGroups"" which hides the field declared at line 280.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111660,AXI_QD9NSfYPAADgXGGE,CodeSmell,1867,MAJOR,"Rename ""adGroups"" which hides the field declared at line 280.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111661,AXI_QD9NSfYPAADgXGGF,CodeSmell,1867,MAJOR,"Rename ""adGroups"" which hides the field declared at line 280.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111662,AXI_QD9NSfYPAADgXGGG,CodeSmell,1867,MAJOR,"Rename ""adGroups"" which hides the field declared at line 280.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111663,AXI_QD9NSfYPAADgXGGH,CodeSmell,1867,MAJOR,"Rename ""adGroups"" which hides the field declared at line 280.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdPlaybackState.java
111664,AXI_QERySfYPAADgXGGI,CodeSmell,1867,MAJOR,"Rename ""componentListener"" which hides the field declared at line 135.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdsMediaSource.java
111665,AXI_QERySfYPAADgXGGJ,CodeSmell,1867,MAJOR,"Rename ""adPlaybackState"" which hides the field declared at line 137.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdsMediaSource.java
111666,AXI_QERySfYPAADgXGGK,CodeSmell,1867,MAJOR,"Rename ""contentTimeline"" which hides the field declared at line 136.",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdsMediaSource.java
111667,AXI_QERySfYPAADgXGGL,CodeSmell,1530,MINOR,"Move this method into ""ComponentListener"".",library/core/src/main/java/com/google/android/exoplayer2/source/ads/AdsMediaSource.java
111668,AXI_QEcUSfYPAADgXGGM,CodeSmell,1462,CRITICAL,"Use static access with ""com.google.android.exoplayer2.source.AbstractConcatenatedTimeline"" for ""getChildPeriodUidFromConcatenatedUid"".",library/core/src/main/java/com/google/android/exoplayer2/source/LoopingMediaSource.java
111669,AXI_QEeHSfYPAADgXGGN,CodeSmell,1867,MAJOR,"Rename ""looper"" which hides the field declared at line 40.",library/core/src/main/java/com/google/android/exoplayer2/source/BaseMediaSource.java
111670,AXI_QEeHSfYPAADgXGGO,CodeSmell,1867,MAJOR,"Rename ""timeline"" which hides the field declared at line 41.",library/core/src/main/java/com/google/android/exoplayer2/source/BaseMediaSource.java
111671,AXI_QEhkSfYPAADgXGGP,CodeSmell,1788,MAJOR,Merge this if statement with the enclosing one.,library/core/src/main/java/com/google/android/exoplayer2/source/CompositeMediaSource.java
111672,AXI_QEhkSfYPAADgXGGQ,CodeSmell,1788,MAJOR,Merge this if statement with the enclosing one.,library/core/src/main/java/com/google/android/exoplayer2/source/CompositeMediaSource.java
111673,AXI_QE3kSfYPAADgXGGR,Vulnerability,1640,MINOR,Make childIndex a static final constant or non-public and provide accessors if needed.,library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
111674,AXI_QE3kSfYPAADgXGGS,Vulnerability,1640,MINOR,Make firstWindowIndexInChild a static final constant or non-public and provide accessors if needed.,library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
111675,AXI_QE3kSfYPAADgXGGT,Vulnerability,1640,MINOR,Make isRemoved a static final constant or non-public and provide accessors if needed.,library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
111676,AXI_QE3kSfYPAADgXGGU,CodeSmell,1867,MAJOR,"Rename ""playbackThreadHandler"" which hides the field declared at line 64.",library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
111677,AXI_QE3kSfYPAADgXGGV,CodeSmell,1867,MAJOR,"Rename ""mediaSourceHolders"" which hides the field declared at line 69.",library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
111678,AXI_QE3kSfYPAADgXGGW,CodeSmell,1867,MAJOR,"Rename ""playbackThreadHandler"" which hides the field declared at line 64.",library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
111679,AXI_QE3kSfYPAADgXGGX,CodeSmell,1867,MAJOR,"Rename ""playbackThreadHandler"" which hides the field declared at line 64.",library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
111680,AXI_QE3kSfYPAADgXGGY,CodeSmell,1867,MAJOR,"Rename ""playbackThreadHandler"" which hides the field declared at line 64.",library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
111681,AXI_QE3kSfYPAADgXGGZ,CodeSmell,1943,INFO,Complete the task associated to this TODO comment.,library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
111682,AXI_QE3kSfYPAADgXGGa,CodeSmell,1462,CRITICAL,"Use static access with ""com.google.android.exoplayer2.source.AbstractConcatenatedTimeline"" for ""getChildTimelineUidFromConcatenatedUid"".",library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
111683,AXI_QE3kSfYPAADgXGGb,CodeSmell,1462,CRITICAL,"Use static access with ""com.google.android.exoplayer2.source.AbstractConcatenatedTimeline"" for ""getChildPeriodUidFromConcatenatedUid"".",library/core/src/main/java/com/google/android/exoplayer2/source/ConcatenatingMediaSource.java
