Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
src.main.java.net.openhft.chronicle.queue.batch.BatchAppenderNative_java,6,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.batch.BatchAppender_java,12,1,1,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.CommonStore_java,9,4,2,0,9,0,9,0,0,0,4,3,0,0,0,0,2,1,0,0,2,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.ExcerptContext_java,5,3,1,0,5,0,5,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.RollingChronicleQueue_java,56,13,1,1,3,6,9,0,0,0,2,3,0,0,0,0,2,1,0,0,2,1,1,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.RollingResourcesCache_java,128,17,1,2,2,1,3,0,0,0,7,2,0,0,0,0,2,0,0,0,1,2,1,0,1,0
src.main.java.net.openhft.chronicle.queue.impl.StoreFileListener_java,5,2,1,0,4,0,4,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.StoreReleasable_java,6,1,0,1,4,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.TableStore_java,22,5,1,0,11,2,13,0,0,0,4,5,0,0,0,0,3,2,0,0,2,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.WireStoreFactory_java,2,0,0,1,3,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.WireStorePool_java,81,20,1,1,2,7,9,0,0,0,5,3,0,0,0,0,2,1,0,0,2,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.WireStoreSupplier_java,17,3,0,0,3,2,5,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.WireStore_java,31,13,2,0,7,3,10,0,0,0,4,2,0,0,0,0,1,1,0,0,2,2,2,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.BinarySearch_java,0,0,2,0,0,4,4,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.DirectoryListing_java,10,6,1,0,3,0,3,0,0,0,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.FileSystemDirectoryListing_java,35,10,1,1,1,2,3,0,0,0,10,2,1,0,0,0,0,1,0,0,2,1,1,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.MetaDataField_java,0,0,1,0,3,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,12,12,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.MetaDataKeys_java,0,0,1,0,3,0,3,0,0,0,4,1,0,0,0,0,1,0,0,0,1,4,4,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.NoopQueueLock_java,10,4,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.PrecreatedFiles_java,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.PretoucherState_java,76,17,4,1,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.Pretoucher_java,88,20,3,1,2,5,7,0,0,0,45,4,1,0,0,0,2,1,0,0,3,2,2,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.QueueFileShrinkManager_java,0,0,5,0,1,0,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,10,6,0,4,0
src.main.java.net.openhft.chronicle.queue.impl.single.QueueLock_java,5,3,0,0,5,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.ReadOnlyWriteLock_java,10,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.ReferenceCountedCache_java,26,3,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.RollCycleEncodeSequence_java,46,12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.SCQIndexing_java,476,104,5,1,3,2,5,0,0,0,59,1,0,0,0,0,1,0,0,0,1,28,24,4,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.SCQMeta_java,52,13,2,0,2,3,5,0,0,0,3,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.SCQRoll_java,70,18,1,0,2,1,3,0,0,0,4,1,0,0,0,0,1,0,0,0,1,5,5,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.ScanResult_java,0,0,1,0,4,0,4,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.SingleChronicleQueueBuilder_java,755,165,21,3,16,45,61,3,0,0,251,7,1,0,0,1,3,2,0,0,4,27,24,1,2,0
