Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
src.org.jgroups.protocols.FragHeader_java,31,6,0,1,4,3,7,0,0,0,0,2,0,0,0,0,2,0,0,0,1,8,5,0,3,0
src.org.jgroups.protocols.HDRS_java,41,7,2,0,2,6,8,0,0,0,20,3,0,0,0,0,3,0,0,0,1,4,4,0,0,0
src.org.jgroups.protocols.HTOTAL_java,137,34,1,1,2,30,32,0,0,0,166,3,0,0,0,0,3,0,0,0,1,13,13,0,0,0
src.org.jgroups.protocols.JDBC_PING_java,289,45,3,0,2,7,9,0,0,0,27,5,0,0,0,0,3,2,0,0,2,19,13,6,0,0
src.org.jgroups.protocols.Locking_java,1478,371,2,3,5,17,22,0,0,0,210,5,0,0,0,0,4,1,0,0,2,99,92,7,0,0
src.org.jgroups.protocols.MERGE2_java,339,84,3,2,2,40,42,0,0,0,56,3,0,0,0,0,3,0,0,0,1,30,30,0,0,0
src.org.jgroups.protocols.MERGE3_java,504,149,4,2,2,102,104,2,0,0,37,4,0,0,0,1,3,0,0,0,2,46,46,0,0,0
src.org.jgroups.protocols.MFC_java,85,23,0,1,2,11,13,0,0,0,0,4,0,0,0,0,3,1,0,0,2,9,9,0,0,0
src.org.jgroups.protocols.MPING_java,209,44,4,2,2,79,81,8,0,0,13,12,0,1,0,3,3,2,3,0,5,33,30,1,0,2
src.org.jgroups.protocols.PEER_LOCK_java,75,24,2,2,2,4,6,0,0,0,16,2,0,0,0,0,2,0,0,0,1,11,11,0,0,0
src.org.jgroups.protocols.PING_java,15,3,0,1,4,2,6,0,0,0,0,3,0,0,0,0,2,1,0,0,2,2,2,0,0,0
src.org.jgroups.protocols.PRIO_java,290,42,2,2,2,7,9,0,0,0,48,3,0,0,0,0,3,0,0,0,1,12,10,2,0,0
src.org.jgroups.protocols.PingData_java,127,34,1,1,14,26,40,0,0,0,4,5,1,0,0,0,4,0,0,0,2,15,15,0,0,0
src.org.jgroups.protocols.PingHeader_java,63,16,0,1,3,5,8,0,0,0,0,2,0,0,0,0,2,0,0,0,1,9,5,0,4,0
src.org.jgroups.protocols.PrioHeader_java,30,8,0,0,3,2,5,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
src.org.jgroups.protocols.RACKSPACE_PING_java,753,99,0,1,2,8,10,0,0,0,0,3,0,0,0,0,2,1,0,0,2,18,9,9,0,0
src.org.jgroups.protocols.RATE_LIMITER_java,100,23,12,1,2,14,16,0,0,0,362,3,0,0,0,0,3,0,0,0,1,22,22,0,0,0
src.org.jgroups.protocols.RELAY_java,725,177,0,2,2,109,111,0,0,0,0,3,0,0,0,0,3,0,0,0,1,66,65,1,0,0
src.org.jgroups.protocols.RSVP_java,361,87,9,1,2,33,35,1,0,0,487,3,0,0,0,0,3,0,0,0,1,23,22,1,0,0
src.org.jgroups.protocols.S3_PING_java,4755,714,0,6,2,11,13,0,0,0,0,5,0,0,0,0,3,2,0,0,2,184,143,7,31,3
src.org.jgroups.protocols.SCOPE_java,537,151,6,3,3,106,109,4,0,0,78,9,1,2,0,0,3,0,3,0,4,38,37,1,0,0
src.org.jgroups.protocols.SEQUENCER_java,551,130,34,2,2,32,34,0,0,0,1830,3,0,0,0,0,3,0,0,0,1,69,63,6,0,0
src.org.jgroups.protocols.SHARED_LOOPBACK_java,112,33,3,0,2,7,9,0,0,0,55,4,0,0,0,0,3,1,0,0,2,16,16,0,0,0
src.org.jgroups.protocols.SHUFFLE_java,97,27,4,1,2,8,10,0,0,0,84,3,0,0,0,0,3,0,0,0,1,10,10,0,0,0
src.org.jgroups.protocols.SIZE_java,82,20,2,1,2,10,12,0,0,0,282,3,0,0,0,0,3,0,0,0,1,24,24,0,0,0
src.org.jgroups.protocols.STATS_java,180,33,4,1,2,7,9,0,0,0,16,3,0,0,0,0,3,0,0,0,1,35,35,0,0,0
src.org.jgroups.protocols.STOMP_java,740,177,0,3,3,40,43,0,0,0,0,3,0,0,0,0,3,0,0,0,1,58,58,0,0,0
src.org.jgroups.protocols.SWIFT_PING_java,871,110,2,3,2,9,11,0,0,0,727,3,0,0,0,0,2,1,0,0,2,22,18,3,1,0
src.org.jgroups.protocols.TCPGOSSIP_java,137,38,1,1,2,16,18,0,0,0,15,5,0,0,0,0,3,2,0,0,2,26,25,1,0,0
src.org.jgroups.protocols.TCPPING_java,73,19,3,1,2,32,34,0,0,0,91,4,0,0,0,0,3,1,0,0,2,17,17,0,0,0
src.org.jgroups.protocols.TCP_NIO_java,92,20,2,1,2,12,14,0,0,0,16,6,0,0,0,0,4,2,0,0,2,18,17,1,0,0
src.org.jgroups.protocols.TCP_java,90,24,13,1,2,10,12,12,0,0,88,12,0,2,0,1,4,2,3,0,5,11,10,1,0,0
src.org.jgroups.protocols.TP_java,2566,620,67,4,38,110,148,26,0,0,2529,16,1,2,1,2,5,3,3,1,6,248,243,3,0,2
src.org.jgroups.protocols.TRACE_java,19,4,2,1,2,3,5,0,0,0,20,3,0,0,0,0,3,0,0,0,1,9,9,0,0,0
src.org.jgroups.protocols.TUNNEL_java,379,105,2,3,4,21,25,0,0,0,52,7,1,0,0,0,3,3,0,0,3,38,37,1,0,0
src.org.jgroups.protocols.TpHeader_java,27,8,0,1,4,1,5,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3,2,0,1,0
src.org.jgroups.protocols.UDP_java,517,112,9,2,2,9,11,2,0,0,74,5,0,0,0,1,3,1,0,0,3,65,63,0,0,2
src.org.jgroups.protocols.UFC_java,80,26,1,1,2,10,12,0,0,0,7,4,0,0,0,0,3,1,0,0,2,8,8,0,0,0
src.org.jgroups.protocols.UNICAST2_java,1229,331,29,3,2,101,103,5,0,0,1002,10,0,2,0,2,3,0,3,0,4,104,102,2,0,0
src.org.jgroups.protocols.UNICAST_java,915,251,6,3,2,36,38,1,0,0,42,4,0,0,0,1,3,0,0,0,2,82,80,2,0,0
src.org.jgroups.protocols.VERIFY_SUSPECT_java,310,83,4,1,2,33,35,0,0,0,281,3,0,0,0,0,3,0,0,0,1,31,30,1,0,0
src.org.jgroups.protocols.pbcast.ClientGmsImpl_java,223,65,11,1,1,33,34,3,0,0,224,6,1,0,0,1,2,2,0,0,4,23,23,0,0,0
src.org.jgroups.protocols.pbcast.CoordGmsImpl_java,186,51,10,3,1,16,17,2,0,0,54,5,1,0,0,0,1,3,0,0,3,24,24,0,0,0
src.org.jgroups.protocols.pbcast.FLUSH_java,838,187,5,3,1,39,40,0,0,0,36,1,0,0,0,0,1,0,0,0,1,22,21,1,0,0
src.org.jgroups.protocols.pbcast.GMS_java,1440,375,19,4,10,115,125,4,0,0,317,6,1,0,0,1,2,2,0,0,4,104,103,1,0,0
src.org.jgroups.protocols.pbcast.GmsImpl_java,162,47,0,2,5,12,17,0,0,0,0,4,1,0,0,0,1,2,0,0,3,15,15,0,0,0
src.org.jgroups.protocols.pbcast.JoinRsp_java,108,34,3,1,7,8,15,2,0,0,12,4,1,0,0,0,2,1,0,0,3,2,2,0,0,0
src.org.jgroups.protocols.pbcast.MergeData_java,37,7,0,1,5,3,8,0,0,0,0,2,1,0,0,0,1,0,0,0,2,2,2,0,0,0
src.org.jgroups.protocols.pbcast.Merger_java,751,165,3,3,4,99,103,1,0,0,30,5,1,1,0,0,1,1,1,0,5,74,74,0,0,0
src.org.jgroups.protocols.pbcast.NAKACK2_java,953,242,31,2,1,88,89,7,0,0,1255,8,0,2,0,2,2,0,2,0,4,111,108,2,1,0
src.org.jgroups.protocols.pbcast.NAKACK_java,923,227,18,2,0,104,104,2,0,0,283,6,0,1,0,1,2,1,1,0,5,112,109,2,1,0
src.org.jgroups.protocols.pbcast.NakAckHeader2_java,115,31,1,1,1,4,5,0,0,0,2,1,0,0,0,0,1,0,0,0,1,7,7,0,0,0
src.org.jgroups.protocols.pbcast.NakAckHeader_java,126,34,5,1,1,5,6,0,0,0,40,1,0,0,0,0,1,0,0,0,1,7,7,0,0,0
src.org.jgroups.protocols.pbcast.ParticipantGmsImpl_java,119,30,9,3,1,32,33,1,0,0,53,5,1,0,0,1,1,2,0,0,4,16,16,0,0,0
src.org.jgroups.protocols.pbcast.STABLE_java,683,167,6,3,1,41,42,0,0,0,32,3,0,0,0,0,2,1,0,0,2,53,52,0,0,1
src.org.jgroups.protocols.pbcast.STATE_SOCK_java,213,45,3,1,0,16,16,0,0,0,23,2,0,0,0,0,1,1,0,0,2,18,17,1,0,0
src.org.jgroups.protocols.pbcast.STATE_TRANSFER_java,378,92,0,3,0,34,34,0,0,0,0,1,0,0,0,0,1,0,0,0,1,37,37,0,0,0
src.org.jgroups.protocols.pbcast.STATE_java,139,39,1,1,0,32,32,0,0,0,2,2,0,0,0,0,1,1,0,0,2,12,11,1,0,0
src.org.jgroups.protocols.pbcast.ServerGmsImpl_java,27,4,0,1,2,7,9,0,0,0,0,3,1,0,0,0,1,1,0,0,3,5,5,0,0,0
src.org.jgroups.protocols.pbcast.StreamingStateTransfer_java,532,127,1,3,2,43,45,0,0,0,2,2,0,0,0,0,1,1,0,0,2,49,47,2,0,0
src.org.jgroups.protocols.relay.CanBeSiteMasterTopology_java,41,10,1,1,1,2,3,0,0,0,62,1,0,0,0,0,1,0,0,0,1,10,10,0,0,0
src.org.jgroups.protocols.relay.CanBeSiteMaster_java,59,15,1,0,1,2,3,0,0,0,87,1,0,0,0,0,1,0,0,0,1,14,14,0,0,0
src.org.jgroups.protocols.relay.RELAY2_java,500,123,55,5,1,46,47,10,0,0,2164,10,1,2,0,0,1,3,3,0,5,63,60,3,0,0
src.org.jgroups.protocols.relay.Relayer_java,516,149,34,2,1,34,35,8,0,0,1332,9,1,1,0,1,1,2,3,0,6,48,44,4,0,0
src.org.jgroups.protocols.relay.SiteAddress_java,11,1,1,0,5,1,6,0,0,0,13,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0
src.org.jgroups.protocols.relay.SiteMaster_java,36,9,6,0,5,3,8,3,0,0,63,3,1,0,0,0,1,1,0,0,3,5,4,1,0,0
src.org.jgroups.protocols.relay.SiteUUID_java,78,19,8,0,5,4,9,2,0,0,211,4,1,0,0,0,1,2,0,0,3,6,6,0,0,0
src.org.jgroups.protocols.relay.config.RelayConfig_java,323,92,9,2,2,2,4,3,0,0,469,0,0,0,0,0,0,0,0,0,0,41,40,0,1,0
src.org.jgroups.protocols.tom.DeliveryManagerImpl_java,286,59,3,1,1,3,4,0,0,0,332,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0
src.org.jgroups.protocols.tom.DeliveryManager_java,13,1,2,0,2,1,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.org.jgroups.protocols.tom.DeliveryProtocol_java,12,1,2,0,2,1,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.org.jgroups.protocols.tom.DeliveryThread_java,50,9,1,0,1,5,6,0,0,0,68,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0
src.org.jgroups.protocols.tom.MessageID_java,80,20,2,0,4,3,7,0,0,0,118,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
src.org.jgroups.protocols.tom.SenderManager_java,156,26,2,1,1,2,3,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.org.jgroups.protocols.tom.SequenceNumberManager_java,35,4,2,0,1,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.org.jgroups.protocols.tom.StatsCollector_java,153,41,3,1,1,0,1,1,0,0,253,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
src.org.jgroups.protocols.tom.TOA_java,319,66,7,2,0,38,38,2,0,0,702,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
src.org.jgroups.protocols.tom.ToaHeader_java,93,25,4,1,1,5,6,1,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.org.jgroups.stack.AddressGenerator_java,8,1,0,0,5,1,6,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
src.org.jgroups.stack.Configurator_java,1141,295,7,2,8,16,24,0,0,0,69,6,1,0,0,0,4,1,0,0,3,108,106,1,0,1
src.org.jgroups.stack.DefaultRetransmitter_java,103,24,0,2,3,4,7,0,0,0,0,3,0,0,0,0,2,1,0,0,2,7,7,0,0,0
src.org.jgroups.stack.DiagnosticsHandler_java,186,40,6,2,8,5,13,1,0,0,141,7,1,1,0,0,3,1,1,0,5,32,32,0,0,0
src.org.jgroups.stack.ExponentialInterval_java,26,5,0,1,3,1,4,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
src.org.jgroups.stack.GossipData_java,114,28,1,2,5,6,11,0,0,0,10,5,1,0,0,0,3,1,0,0,3,9,9,0,0,0
src.org.jgroups.stack.GossipRouter_java,1006,242,8,4,5,79,84,8,0,0,76,14,1,1,0,4,4,1,3,0,6,92,88,1,0,3
src.org.jgroups.stack.Interval_java,14,2,0,0,8,0,8,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
src.org.jgroups.stack.IpAddress_java,169,40,0,0,18,6,24,0,0,0,0,6,1,0,0,0,4,1,0,0,3,17,17,0,0,0
src.org.jgroups.stack.NakReceiverWindow_java,387,61,0,2,2,11,13,0,0,0,0,3,0,0,0,0,2,1,0,0,2,38,37,1,0,0
src.org.jgroups.stack.ProtocolStack_java,874,205,5,4,12,35,47,0,0,0,38,8,1,0,0,0,5,2,0,0,3,96,96,0,0,0
src.org.jgroups.stack.Protocol_java,287,64,20,2,101,13,114,15,0,0,613,14,1,2,0,2,5,1,3,1,6,14,13,0,0,1
src.org.jgroups.stack.RangeBasedRetransmitter_java,154,32,0,2,3,73,76,0,0,0,0,3,0,0,0,0,2,1,0,0,2,12,12,0,0,0
src.org.jgroups.stack.Retransmitter_java,162,35,0,0,5,7,12,0,0,0,0,4,0,0,0,0,2,2,0,0,2,12,11,1,0,0
src.org.jgroups.stack.RouterStubManager_java,138,39,2,1,4,10,14,0,0,0,121,7,1,0,0,0,3,3,0,0,3,10,8,2,0,0
src.org.jgroups.stack.RouterStub_java,255,47,1,2,5,10,15,0,0,0,154,5,1,0,0,0,3,1,0,0,3,28,25,2,0,1
src.org.jgroups.stack.StateTransferInfo_java,33,7,0,1,5,1,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,3,0
src.org.jgroups.stack.StaticInterval_java,23,5,0,1,2,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.AckCollector_java,89,30,3,0,21,3,24,1,0,0,116,5,0,0,0,0,5,0,0,0,1,6,6,0,0,0
src.org.jgroups.util.AdditionalDataUUID_java,64,14,0,0,20,2,22,0,0,0,0,5,0,0,0,0,5,0,0,0,1,9,9,0,0,0
src.org.jgroups.util.AgeOutCache_java,80,26,3,0,21,1,22,0,0,0,29,7,0,1,0,0,5,0,1,0,3,2,2,0,0,0
src.org.jgroups.util.BlockingInputStream_java,205,34,0,0,21,1,22,0,0,0,0,5,0,0,0,0,5,0,0,0,1,19,16,3,0,0
src.org.jgroups.util.BoundedList_java,31,7,1,0,26,0,26,0,0,0,3,5,0,0,0,0,5,0,0,0,1,2,2,0,0,0
src.org.jgroups.util.Buffer_java,38,9,0,0,27,0,27,0,0,0,0,5,0,0,0,0,5,0,0,0,1,2,2,0,0,0
src.org.jgroups.util.ConcurrentLinkedBlockingQueue_java,90,20,0,1,20,0,20,0,0,0,0,5,0,0,0,0,5,0,0,0,1,8,8,0,0,0
src.org.jgroups.util.CreditMap_java,243,46,1,0,21,3,24,0,0,0,8,5,0,0,0,0,5,0,0,0,1,19,17,1,1,0
src.org.jgroups.util.CustomRejectionPolicy_java,37,4,3,1,21,0,21,0,0,0,94,5,0,0,0,0,5,0,0,0,1,6,6,0,0,0
src.org.jgroups.util.DefaultSocketFactory_java,66,20,0,2,23,2,25,0,0,0,0,7,1,0,0,0,5,1,0,0,3,25,16,0,0,9
src.org.jgroups.util.DefaultThreadFactory_java,90,23,4,1,21,1,22,2,0,0,177,7,0,1,0,0,5,0,1,0,3,7,7,0,0,0
src.org.jgroups.util.DefaultTimeScheduler_java,263,68,3,2,21,6,27,3,0,0,56,9,1,1,0,1,5,0,1,0,5,12,10,2,0,0
src.org.jgroups.util.Digest_java,382,110,0,3,32,5,37,0,0,0,0,7,1,0,0,0,5,1,0,0,3,20,17,3,0,0
src.org.jgroups.util.DirectExecutor_java,8,1,0,1,20,0,20,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.ExposedByteArrayInputStream_java,69,16,0,0,23,0,23,0,0,0,0,5,0,0,0,0,5,0,0,0,1,13,7,6,0,0
src.org.jgroups.util.ExposedByteArrayOutputStream_java,113,19,0,0,25,1,26,0,0,0,0,5,0,0,0,0,5,0,0,0,1,22,14,8,0,0
src.org.jgroups.util.ExposedDataOutputStream_java,42,7,0,0,24,0,24,0,0,0,0,5,0,0,0,0,5,0,0,0,1,6,3,3,0,0
src.org.jgroups.util.FixedSizeBitSet_java,143,33,0,0,21,0,21,0,0,0,0,5,0,0,0,0,5,0,0,0,1,4,4,0,0,0
src.org.jgroups.util.ForwardQueue_java,258,57,10,0,21,7,28,1,0,0,805,5,0,0,0,0,5,0,0,0,1,35,31,4,0,0
src.org.jgroups.util.FutureListener_java,8,1,0,0,25,0,25,0,0,0,0,6,0,0,0,0,5,1,0,0,2,0,0,0,0,0
src.org.jgroups.util.GetNetworkInterfaces_java,20,3,0,1,20,0,20,0,0,0,0,5,0,0,0,0,5,0,0,0,1,4,4,0,0,0
src.org.jgroups.util.HashedTimingWheel_java,553,127,3,4,21,8,29,0,0,0,79,6,1,0,0,0,5,0,0,0,2,36,34,2,0,0
src.org.jgroups.util.Headers_java,148,36,2,1,21,3,24,0,0,0,26,7,1,0,0,0,6,0,0,0,2,7,7,0,0,0
src.org.jgroups.util.ImmutableReference_java,21,2,0,0,21,0,21,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.LazyThreadFactory_java,69,18,2,1,20,2,22,0,0,0,70,5,0,0,0,0,5,0,0,0,1,8,8,0,0,0
src.org.jgroups.util.MergeId_java,40,10,0,1,23,4,27,0,0,0,0,6,1,0,0,0,5,0,0,0,2,2,2,0,0,0
src.org.jgroups.util.MockTimeScheduler_java,52,17,2,1,20,2,22,0,0,0,12,5,0,0,0,0,5,0,0,0,1,6,6,0,0,0
src.org.jgroups.util.MutableDigest_java,126,34,0,1,23,2,25,0,0,0,0,7,1,0,0,0,5,1,0,0,3,16,16,0,0,0
src.org.jgroups.util.MyReceiver_java,38,8,3,1,20,2,22,0,0,0,78,5,0,0,0,0,5,0,0,0,1,2,2,0,0,0
src.org.jgroups.util.NoProgressException_java,10,1,2,1,21,0,21,0,0,0,26,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.NotifyingFuture_java,13,1,0,0,25,1,26,0,0,0,0,6,0,0,0,0,5,1,0,0,2,0,0,0,0,0
src.org.jgroups.util.NullFuture_java,28,8,0,1,20,2,22,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.Owner_java,39,10,2,0,25,3,28,0,0,0,4,5,0,0,0,0,5,0,0,0,1,3,2,1,0,0
src.org.jgroups.util.PayloadUUID_java,70,16,0,0,20,2,22,0,0,0,0,5,0,0,0,0,5,0,0,0,1,9,9,0,0,0
src.org.jgroups.util.ProgressCheckRejectionPolicy_java,64,12,2,2,21,2,23,0,0,0,154,6,1,0,0,0,5,0,0,0,2,4,4,0,0,0
src.org.jgroups.util.Promise_java,129,15,1,0,27,1,28,0,0,0,96,5,0,0,0,0,5,0,0,0,1,8,7,0,1,0
src.org.jgroups.util.PropertiesToXML_java,223,24,4,0,20,7,27,0,0,0,10,5,0,0,0,0,5,0,0,0,1,23,14,5,3,1
src.org.jgroups.util.QueueClosedException_java,12,4,0,1,22,0,22,0,0,0,0,5,0,0,0,0,5,0,0,0,1,1,1,0,0,0
src.org.jgroups.util.Queue_java,414,84,0,1,20,4,24,0,0,0,0,5,0,0,0,0,5,0,0,0,1,44,35,9,0,0
src.org.jgroups.util.Range_java,38,10,0,2,25,2,27,0,0,0,0,7,1,0,0,0,5,1,0,0,3,3,0,1,2,0
src.org.jgroups.util.ResourceManager_java,274,45,1,1,20,5,25,0,0,0,14,6,0,0,0,0,5,1,0,0,2,29,25,0,0,4
src.org.jgroups.util.ResponseCollector_java,194,44,1,0,20,2,22,0,0,0,7,5,0,0,0,0,5,0,0,0,1,2,1,0,1,0
src.org.jgroups.util.RetransmitTable_java,368,88,0,1,21,3,24,0,0,0,0,5,0,0,0,0,5,0,0,0,1,42,41,1,0,0
src.org.jgroups.util.RingBufferLockless_java,339,80,1,2,20,1,21,0,0,0,4,5,0,0,0,0,5,0,0,0,1,32,30,2,0,0
src.org.jgroups.util.RingBuffer_java,337,76,1,2,20,2,22,0,0,0,4,5,0,0,0,0,5,0,0,0,1,26,24,2,0,0
src.org.jgroups.util.RspList_java,146,42,0,1,23,2,25,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.Rsp_java,104,24,1,0,25,1,26,0,0,0,18,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.SeqnoComparator_java,23,8,0,0,20,2,22,0,0,0,0,6,0,0,0,0,5,1,0,0,2,7,7,0,0,0
src.org.jgroups.util.SeqnoList_java,198,52,5,2,23,3,26,0,0,0,90,5,0,0,0,0,5,0,0,0,1,4,4,0,0,0
src.org.jgroups.util.SeqnoRange_java,95,30,0,1,21,3,24,0,0,0,0,6,0,0,0,0,5,1,0,0,2,15,15,0,0,0
src.org.jgroups.util.Seqno_java,71,23,0,1,22,2,24,0,0,0,0,6,0,0,0,0,5,1,0,0,2,1,1,0,0,0
src.org.jgroups.util.ShutdownRejectedExecutionHandler_java,19,4,0,1,23,0,23,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.SingletonAddress_java,64,23,0,0,20,1,21,0,0,0,0,5,0,0,0,0,5,0,0,0,1,3,2,1,0,0
src.org.jgroups.util.SocketFactory_java,30,20,0,0,31,0,31,0,0,0,0,6,0,0,0,0,5,1,0,0,2,16,16,0,0,0
src.org.jgroups.util.StackType_java,0,0,0,0,24,0,24,0,0,0,0,6,0,0,0,0,6,0,0,0,1,3,3,0,0,0
src.org.jgroups.util.StateTransferResult_java,38,10,0,1,24,1,25,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.Streamable_java,14,2,0,0,44,0,44,0,0,0,0,7,0,0,0,0,6,1,0,0,2,2,2,0,0,0
src.org.jgroups.util.SuppressCache_java,101,27,1,0,21,0,21,0,0,0,99,5,0,0,0,0,5,0,0,0,1,2,2,0,0,0
src.org.jgroups.util.SuppressLog_java,38,6,1,1,20,3,23,0,0,0,53,5,0,0,0,0,5,0,0,0,1,8,8,0,0,0
src.org.jgroups.util.Table_java,688,145,4,1,21,2,23,1,0,0,265,7,0,1,0,0,5,0,1,0,3,59,58,1,0,0
src.org.jgroups.util.ThreadFactory_java,9,7,2,0,39,0,39,0,0,0,14,5,0,0,0,0,5,0,0,0,1,4,4,0,0,0
src.org.jgroups.util.TimeScheduler2_java,706,164,8,3,21,7,28,3,0,0,150,9,1,1,0,1,5,0,1,0,5,44,38,4,2,0
src.org.jgroups.util.TimeScheduler_java,120,19,3,0,40,1,41,3,0,0,6,8,0,1,0,0,6,0,1,0,3,4,4,0,0,0
src.org.jgroups.util.TopologyUUID_java,124,32,1,0,22,2,24,0,0,0,7,6,0,0,0,0,6,0,0,0,1,28,28,0,0,0
src.org.jgroups.util.Triple_java,35,8,0,1,20,0,20,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.Tuple_java,27,6,0,0,29,0,29,0,0,0,0,6,0,0,0,0,6,0,0,0,1,0,0,0,0,0
src.org.jgroups.util.UUID_java,184,36,1,1,32,4,36,0,0,0,2,7,0,0,0,0,7,0,0,0,1,16,15,1,0,0
src.org.jgroups.util.Util_java,3304,809,32,4,151,125,276,17,0,0,507,18,1,2,1,0,9,3,3,1,5,366,330,7,6,23
src.org.jgroups.util.XMLSchemaGenerator_java,146,25,3,1,20,5,25,0,0,0,68,5,0,0,0,0,5,0,0,0,1,13,9,1,2,1
