Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTJavaMethodCallExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTJavaVariableExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTLiteralCase_java,8,2,2,2,4,2,6,0,0,0,23,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTLiteralExpression_java,71,14,4,2,10,4,14,91,0,0,18,3,0,0,0,1,0,1,1,0,3,4,2,0,0,2
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTMapEntryNode_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTMethodBlockStatement_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTMethodCallExpression_java,22,6,4,2,21,3,24,90,0,0,20,4,0,0,0,1,0,1,2,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTMethod_java,56,18,4,2,42,14,56,90,0,0,22,10,1,0,0,1,2,4,2,0,5,3,3,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTModifierNode_java,56,18,3,2,33,4,37,89,0,0,14,4,0,0,0,1,1,1,1,1,4,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTModifierOrAnnotation_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTModifier_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
