Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
src.main.org.apache.tools.ant.DemuxOutputStream_java,191,18,1,2,1,2,3,0,0,0,2,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.Diagnostics_java,541,58,5,2,2,10,12,30,0,0,14,10,1,0,0,5,3,0,1,0,4,19,15,1,3,0
src.main.org.apache.tools.ant.DirectoryScanner_java,1158,156,5,2,50,13,63,1,0,0,34,12,1,0,0,2,6,3,0,0,4,21,18,3,0,0
src.main.org.apache.tools.ant.DynamicAttributeNS_java,15,1,1,0,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
src.main.org.apache.tools.ant.DynamicAttribute_java,13,1,1,0,3,1,4,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
src.main.org.apache.tools.ant.DynamicConfiguratorNS_java,6,0,1,2,1,2,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.DynamicConfigurator_java,6,0,1,2,2,2,4,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.DynamicElementNS_java,15,1,1,0,3,1,4,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
src.main.org.apache.tools.ant.DynamicElement_java,13,1,1,0,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
src.main.org.apache.tools.ant.DynamicObjectAttribute_java,14,1,1,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
src.main.org.apache.tools.ant.Evaluable_java,11,2,3,1,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.Executor_java,18,2,1,1,4,2,6,0,0,0,2,2,0,0,0,0,1,1,0,0,2,1,1,0,0,0
src.main.org.apache.tools.ant.ExitException_java,36,3,1,1,3,0,3,0,0,0,2,2,0,0,0,0,2,0,0,0,1,1,1,0,0,0
src.main.org.apache.tools.ant.ExitStatusException_java,45,4,1,1,4,2,6,0,0,0,2,3,1,0,0,0,1,1,0,0,3,1,1,0,0,0
