Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
core.src.main.java.org.apache.calcite.adapter.enumerable.CallImplementor_java,16,1,0,1,8,4,12,0,0,0,0,4,0,0,0,0,3,1,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumUtils_java,201,54,6,2,13,29,42,2,1,0,117,7,1,0,0,0,2,4,0,0,3,3,3,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableAggregateRule_java,19,2,2,1,1,13,14,0,0,0,3,6,1,0,0,0,2,3,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableAggregate_java,282,58,7,1,2,50,52,6,0,0,245,20,1,1,0,2,5,11,0,0,5,25,25,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableBatchNestedLoopJoinRule_java,73,11,1,1,1,25,26,0,0,0,142,15,1,0,0,0,5,9,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableBatchNestedLoopJoin_java,75,12,2,0,1,33,34,0,0,0,292,12,1,0,0,0,4,7,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableBindable_java,65,10,0,2,1,25,26,0,0,0,0,6,1,0,0,0,3,2,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableCalcRule_java,13,2,0,1,1,12,13,0,0,0,0,5,1,0,0,0,2,2,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableCalc_java,68,7,2,1,4,43,47,0,0,0,10,14,1,0,0,0,6,7,0,0,3,4,4,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableCollectRule_java,14,2,0,1,1,10,11,0,0,0,0,5,1,0,0,0,1,3,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableCollect_java,24,3,1,1,1,17,18,0,0,0,18,8,1,0,0,0,2,5,0,0,3,5,5,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableConvention_java,0,0,0,0,60,7,67,0,0,0,0,3,1,0,0,0,2,0,0,0,2,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableCorrelateRule_java,16,2,1,1,1,11,12,0,0,0,7,6,1,0,0,0,3,2,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableCorrelate_java,45,5,6,1,2,27,29,6,1,0,72,10,1,1,0,1,3,4,0,0,5,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableFilterRule_java,12,2,0,1,1,12,13,0,0,0,0,5,1,0,0,0,2,2,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableFilterToCalcRule_java,24,2,0,1,1,14,15,0,0,0,0,9,1,0,0,0,3,5,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableFilter_java,27,4,0,1,6,16,22,0,0,0,0,6,1,0,0,0,3,2,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableHashJoin_java,106,21,7,1,3,34,37,5,1,0,326,14,1,1,0,1,4,7,0,0,5,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableInterpretable_java,162,27,3,2,3,34,37,1,0,0,60,12,1,0,0,0,4,7,0,0,3,3,3,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableInterpreterRule_java,16,2,0,2,2,7,9,0,0,0,0,4,1,0,0,0,3,0,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableInterpreter_java,42,5,0,1,6,23,29,0,0,0,0,11,1,0,0,0,5,5,0,0,3,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableIntersectRule_java,17,3,0,1,1,11,12,0,0,0,0,5,1,0,0,0,2,2,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableIntersect_java,31,5,0,1,1,18,19,0,0,0,0,8,1,0,0,0,2,5,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableJoinRule_java,42,7,4,1,1,19,20,2,1,0,135,10,1,0,0,0,4,5,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableLimitRule_java,19,4,1,1,1,11,12,0,0,0,12,5,1,0,0,0,1,3,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableLimit_java,56,9,0,2,6,27,33,0,0,0,0,13,1,0,0,0,5,7,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableMatchRule_java,12,2,1,1,1,9,10,0,0,0,44,6,1,0,0,0,2,3,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableMatch_java,245,36,3,2,2,43,45,1,0,0,502,15,1,0,0,0,3,11,0,0,3,29,29,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableMergeJoinRule_java,50,9,4,1,1,21,22,9,1,0,48,10,1,0,0,1,3,5,0,0,4,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableMergeJoin_java,58,9,2,1,2,38,40,0,1,0,52,13,1,0,0,0,4,8,0,0,3,7,7,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableMinusRule_java,17,3,0,1,1,10,11,0,0,0,0,4,1,0,0,0,2,1,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableMinus_java,31,5,0,1,1,18,19,0,0,0,0,8,1,0,0,0,2,5,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableNestedLoopJoin_java,57,10,7,1,2,28,30,7,1,0,138,13,1,1,0,1,4,6,0,0,5,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableProjectRule_java,12,2,0,1,1,13,14,0,0,0,0,6,1,0,0,0,2,3,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableProjectToCalcRule_java,19,2,0,1,1,11,12,0,0,0,0,9,1,0,0,0,3,5,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableProject_java,41,6,0,1,4,17,21,0,0,0,0,8,1,0,0,0,5,2,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableRelImplementor_java,327,67,6,5,38,42,80,2,0,0,64,14,1,0,0,1,3,9,0,0,4,17,17,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableRel_java,93,10,1,3,43,8,51,0,0,0,9,5,1,0,0,0,2,2,0,0,3,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableRepeatUnionRule_java,16,2,2,1,1,10,11,0,0,0,58,4,1,0,0,0,2,1,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableRepeatUnion_java,31,4,3,1,1,15,16,8,0,0,125,7,1,0,0,1,2,2,1,0,5,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableRules_java,38,2,8,2,11,28,39,13,1,0,70,9,1,0,0,3,3,1,1,0,5,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableSortRule_java,16,3,0,1,1,9,10,0,0,0,0,4,1,0,0,0,1,2,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableSort_java,35,4,0,1,1,20,21,0,0,0,0,11,1,0,0,0,3,7,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableTableFunctionScanRule_java,20,3,0,1,1,12,13,0,0,0,0,6,1,0,0,0,3,2,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableTableFunctionScan_java,48,10,1,1,1,23,24,0,0,0,3,11,1,0,0,0,6,4,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableTableModifyRule_java,21,3,0,1,1,13,14,0,0,0,0,8,1,0,0,0,4,3,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableTableModify_java,61,8,1,1,1,28,29,0,0,0,2,14,1,0,0,0,5,8,0,0,3,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableTableScanRule_java,28,5,0,1,1,14,15,0,0,0,0,8,1,0,0,0,4,3,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableTableScan_java,144,33,2,1,5,38,43,0,0,0,15,15,1,0,0,0,6,8,0,0,3,4,4,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableTableSpoolRule_java,12,2,3,1,1,12,13,8,0,0,65,9,1,0,0,2,2,3,1,0,5,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableTableSpool_java,36,5,3,1,1,25,26,8,0,0,139,13,1,0,0,2,4,5,1,0,5,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableUncollectRule_java,15,2,0,1,1,10,11,0,0,0,0,5,1,0,0,0,1,3,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableUncollect_java,59,8,0,1,1,22,23,0,0,0,0,9,1,0,0,0,2,6,0,0,3,4,4,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableUnionRule_java,14,2,0,1,1,11,12,0,0,0,0,5,1,0,0,0,2,2,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableUnion_java,29,5,0,1,1,17,18,0,0,0,0,7,1,0,0,0,2,4,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableValuesRule_java,16,2,0,1,1,9,10,0,0,0,0,6,1,0,0,0,3,2,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableValues_java,40,6,1,1,1,29,30,0,0,0,4,9,1,0,0,0,4,4,0,0,3,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableWindowRule_java,15,2,0,1,1,11,12,0,0,0,0,6,1,0,0,0,2,3,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableWindow_java,497,98,5,2,1,61,62,2,0,0,39,21,1,0,0,1,6,13,0,0,4,43,42,1,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.JavaRelImplementor_java,23,4,0,1,36,5,41,0,0,0,0,4,1,0,0,0,2,1,0,0,3,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.JavaRowFormat_java,0,0,0,0,32,15,47,0,0,0,0,4,1,0,0,0,2,1,0,0,3,4,4,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.LazyAggregateLambdaFactory_java,87,13,2,1,3,4,7,0,0,0,145,3,0,0,0,0,1,2,0,0,2,7,7,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.NestedBlockBuilderImpl_java,74,8,1,1,2,3,5,0,0,0,6,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.NestedBlockBuilder_java,39,6,0,1,5,2,7,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.NotNullImplementor_java,15,1,0,2,2,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.NullPolicy_java,0,0,1,0,5,0,5,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.PhysTypeImpl_java,321,71,2,3,38,30,68,0,0,0,26,8,1,0,0,0,2,5,0,0,3,23,23,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.PhysType_java,112,25,2,0,43,7,50,0,0,0,19,4,0,0,0,0,3,1,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.ReflectiveCallNotNullImplementor_java,40,8,1,1,3,7,10,0,0,0,21,4,1,0,0,0,2,1,0,0,3,0,0,0,0,0
