Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
core.src.main.java.hudson.Proc_java,631,108,5,6,5,12,17,0,2,0,12,7,1,0,0,0,5,1,0,0,3,11,6,1,2,2
core.src.main.java.hudson.ProxyConfiguration_java,401,85,6,4,10,16,26,0,2,0,83,16,1,1,0,1,8,3,2,0,6,18,17,1,0,0
core.src.main.java.hudson.RelativePath_java,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.ResponseHeaderFilter_java,22,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
core.src.main.java.hudson.RestrictedSince_java,0,0,0,0,16,0,16,0,0,0,0,7,0,0,0,0,7,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.StructuredForm_java,23,5,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
core.src.main.java.hudson.TcpSlaveAgentListener_java,649,82,11,4,4,9,13,2,2,0,60,19,1,1,0,3,8,1,5,0,6,14,8,2,2,2
core.src.main.java.hudson.UDPBroadcastThread_java,14,2,3,2,1,3,4,0,0,0,125,3,0,0,0,0,3,0,0,0,1,1,1,0,0,0
core.src.main.java.hudson.URLConnectionDecorator_java,18,2,0,3,2,2,4,0,0,0,0,2,1,0,0,0,1,0,0,0,2,1,1,0,0,0
core.src.main.java.hudson.Util_java,1099,190,15,3,151,8,159,7,3,0,349,53,1,16,0,1,23,0,12,1,5,48,37,2,5,4
core.src.main.java.hudson.WebAppMain_java,255,35,2,1,3,21,24,0,0,0,31,7,0,0,0,0,5,2,0,0,2,29,25,1,2,1
core.src.main.java.hudson.WorkspaceSnapshot_java,23,4,0,0,4,4,8,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.XmlFile_java,222,34,1,3,24,5,29,0,0,0,2,6,1,0,0,0,5,0,0,0,2,10,5,4,1,0
core.src.main.java.hudson.cli.AbstractBuildRangeCommand_java,14,2,0,2,0,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
core.src.main.java.hudson.cli.AddJobToViewCommand_java,19,4,0,1,0,6,6,0,0,0,0,4,0,0,0,0,3,1,0,0,2,1,0,0,0,1
core.src.main.java.hudson.cli.BuildCommand_java,163,37,0,2,0,28,28,0,0,0,0,7,0,0,0,0,3,4,0,0,2,13,11,1,0,1
core.src.main.java.hudson.cli.CLIAction_java,343,58,3,1,0,9,9,0,0,0,279,4,0,0,0,0,3,1,0,0,2,4,3,1,0,0
core.src.main.java.hudson.cli.CLICommand_java,304,34,5,5,57,12,69,0,0,0,70,16,1,1,0,4,4,2,4,0,6,24,19,1,4,0
core.src.main.java.hudson.cli.CancelQuietDownCommand_java,15,2,1,1,0,3,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
core.src.main.java.hudson.cli.ClearQueueCommand_java,15,2,1,1,0,3,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
core.src.main.java.hudson.cli.CliCrumbExclusion_java,13,2,0,1,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.cli.CliTransportAuthenticator_java,21,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
core.src.main.java.hudson.cli.CloneableCLICommand_java,14,1,0,1,1,1,2,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
core.src.main.java.hudson.cli.ConnectNodeCommand_java,36,5,4,2,0,4,4,0,0,0,26,3,0,0,0,1,2,0,0,0,2,5,4,0,0,1
core.src.main.java.hudson.cli.Connection_java,163,27,4,1,1,0,1,1,0,0,21,1,0,0,0,1,0,0,0,0,1,5,2,0,0,3
core.src.main.java.hudson.cli.ConsoleCommand_java,116,25,0,2,0,9,9,0,0,0,0,4,0,0,0,0,3,1,0,0,2,4,3,0,0,1
core.src.main.java.hudson.cli.CopyJobCommand_java,35,6,1,2,0,6,6,0,0,0,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1
core.src.main.java.hudson.cli.CreateJobCommand_java,35,6,1,2,0,5,5,0,0,0,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1
core.src.main.java.hudson.cli.CreateNodeCommand_java,23,4,3,2,0,6,6,0,0,0,9,5,0,0,0,0,3,2,0,0,2,2,1,0,0,1
core.src.main.java.hudson.cli.CreateViewCommand_java,27,3,1,2,0,6,6,0,0,0,2,4,0,0,0,0,3,1,0,0,2,1,0,0,0,1
core.src.main.java.hudson.cli.DeleteBuildsCommand_java,24,5,0,2,0,5,5,0,0,0,0,5,0,0,0,0,3,2,0,0,2,0,0,0,0,0
core.src.main.java.hudson.cli.DeleteJobCommand_java,40,6,2,1,0,7,7,0,0,0,4,5,0,0,0,0,3,2,0,0,2,4,3,0,0,1
core.src.main.java.hudson.cli.DeleteNodeCommand_java,39,6,2,1,0,6,6,0,0,0,4,3,0,0,0,0,2,1,0,0,2,3,2,0,0,1
core.src.main.java.hudson.cli.DeleteViewCommand_java,43,7,1,1,0,8,8,0,0,0,2,5,0,0,0,0,3,2,0,0,2,2,1,0,0,1
core.src.main.java.hudson.cli.DisablePluginCommand_java,153,28,2,2,0,6,6,0,0,0,18,3,0,0,0,0,2,1,0,0,2,4,3,0,0,1
core.src.main.java.hudson.cli.DisconnectNodeCommand_java,45,7,2,2,0,7,7,0,0,0,4,3,0,0,0,0,2,1,0,0,2,4,3,0,0,1
core.src.main.java.hudson.cli.EnablePluginCommand_java,51,11,0,1,0,6,6,0,0,0,0,3,0,0,0,0,2,1,0,0,2,1,0,0,0,1
core.src.main.java.hudson.cli.GetJobCommand_java,13,2,0,2,0,3,3,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1
core.src.main.java.hudson.cli.GetNodeCommand_java,15,2,0,2,0,7,7,0,0,0,0,5,0,0,0,0,3,2,0,0,2,1,0,0,0,1
core.src.main.java.hudson.cli.GetViewCommand_java,15,2,0,1,0,4,4,0,0,0,0,4,0,0,0,0,3,1,0,0,2,1,0,0,0,1
core.src.main.java.hudson.cli.GroovyCommand_java,34,5,2,2,0,4,4,0,0,0,6,3,0,0,0,0,2,1,0,0,2,5,4,0,0,1
core.src.main.java.hudson.cli.GroovyshCommand_java,47,6,2,2,0,4,4,0,0,0,10,3,0,0,0,0,2,1,0,0,2,3,2,0,0,1
core.src.main.java.hudson.cli.HelpCommand_java,36,9,1,2,1,6,7,0,0,0,2,3,0,0,0,0,2,1,0,0,2,3,2,0,0,1
core.src.main.java.hudson.cli.InstallPluginCommand_java,106,20,2,1,0,10,10,0,0,0,69,4,0,0,0,0,3,1,0,0,2,7,6,0,0,1
core.src.main.java.hudson.cli.ListChangesCommand_java,57,17,0,3,0,8,8,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3,3,0,0,0
