Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
spring-aop.src.main.java.org.springframework.aop.TruePointcut_java,27,5,0,1,1,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AbstractAspectJAdvice_java,528,96,2,1,9,26,35,0,0,0,9,6,0,0,0,0,0,6,0,0,1,9,8,1,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectInstanceFactory_java,20,2,0,0,12,2,14,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJAdviceParameterNameDiscoverer_java,554,118,0,2,1,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,17,16,1,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJAfterAdvice_java,24,4,0,2,2,7,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJAfterReturningAdvice_java,54,10,0,1,2,8,10,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJAfterThrowingAdvice_java,36,7,0,1,2,7,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJAopUtils_java,41,7,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJAroundAdvice_java,37,7,0,2,2,7,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJExpressionPointcutAdvisor_java,32,8,0,1,0,7,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
