"FileName","TargetIssueFreq","TargetCommitFreq","TargetChurn","ChangeFreq","ChangeChurn","Clique","Crossing","isCenter","ModularityViolation","PackageCycle","UnhealthyInheritance","UnstableInterface","isUnstableInterface"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.rule.design.StdCyclomaticComplexityRule_java","0","0","0","1","4","0","0","false","0","0","2","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.performance.AbstractOptimizationRule_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTMemberValuePairs_java","0","0","0","12","110","0","0","false","4","0","1","3","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.rule.performance.AvoidDmlStatementsInLoopsRule_java","0","0","0","2","6","0","0","false","0","0","2","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.util.FileFinder_java","0","0","0","1","5","0","0","false","0","0","0","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTPatInterpolate_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.AbstractJavaAccessTypeNode_java","0","0","0","7","80","1","1","false","3","2","3","2","false"
"pmd-core.src.main.java.net.sourceforge.pmd.properties.modules.PackagedPropertyModule_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"pmd-vm.src.main.java.net.sourceforge.pmd.lang.vm.ast.ASTMethod_java","0","0","0","5","117","0","0","false","2","0","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTVariableDeclarator_java","1","1","46","10","90","0","3","false","6","1","2","4","false"
"pmd-javascript.src.main.java.net.sourceforge.pmd.lang.ecmascript.ast.ASTContinueStatement_java","0","0","0","3","13","0","0","false","1","0","2","0","false"
"pmd-javascript.src.main.java.net.sourceforge.pmd.lang.ecmascript.ast.ASTForLoop_java","0","0","0","3","19","0","0","false","1","0","2","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.performance.AvoidInstantiatingObjectsInLoopsRule_java","0","0","0","1","16","0","0","false","0","0","0","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.AccessNode_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.lang.rule.stat.StatisticalRule_java","0","0","0","1","45","0","0","false","0","2","0","0","false"
"pmd-jsp.src.main.java.net.sourceforge.pmd.lang.jsp.rule.security.NoUnsanitizedJSPExpressionRule_java","0","0","0","0","0","0","0","false","0","0","1","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.cpd.VSRenderer_java","0","0","0","0","0","0","0","false","0","1","2","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNewSetLiteralExpression_java","0","0","0","3","14","0","0","false","1","0","1","1","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTName_java","0","0","0","6","37","0","0","false","6","2","1","4","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTTypeByName_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-vm.src.main.java.net.sourceforge.pmd.lang.vm.directive.Foreach_java","0","0","0","2","57","0","0","false","0","0","1","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTPrimitiveType_java","0","0","0","22","183","0","1","false","5","2","2","3","false"
"pmd-core.src.main.java.net.sourceforge.pmd.AbstractConfiguration_java","0","0","0","0","0","0","0","false","0","1","1","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.bestpractices.JUnitTestsShouldIncludeAssertRule_java","0","0","0","6","111","0","0","false","1","0","6","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.cpd.ScalaLanguage_java","0","0","0","1","4","0","0","false","0","0","0","0","false"
"pmd-javascript.src.main.java.net.sourceforge.pmd.lang.ecmascript.ast.ASTSwitchStatement_java","0","0","0","3","15","0","0","false","1","0","2","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTDefnClass_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-javascript.src.main.java.net.sourceforge.pmd.lang.ecmascript.ast.ASTLabeledStatement_java","0","0","0","3","15","0","0","false","1","0","2","0","false"
"pmd-plsql.src.main.java.net.sourceforge.pmd.lang.plsql.ast.ASTQueryBlock_java","0","0","0","2","26","0","0","false","0","0","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.properties.TypeProperty_java","0","0","0","0","0","0","0","false","0","2","2","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.JavaParserVisitorAdapter_java","0","0","0","36","940","0","2","false","2","2","0","2","false"
"pmd-xml.src.main.java.net.sourceforge.pmd.lang.xml.rule.XmlXPathRule_java","0","0","0","0","0","0","0","false","0","1","2","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTEnumeratorGenerator_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-dart.src.main.java.net.sourceforge.pmd.cpd.DartTokenizer_java","0","0","0","6","23","0","0","false","1","0","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.lang.dfa.report.ClassNode_java","0","0","0","0","0","0","0","false","0","0","1","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ScalaTreeBuilder_java","0","0","0","5","439","0","0","false","1","0","1","1","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.metrics.impl.visitors.CycloBaseVisitor_java","0","0","0","1","6","0","0","false","0","0","1","0","false"
"pmd-javascript.src.main.java.net.sourceforge.pmd.lang.ecmascript.ast.ASTBlock_java","0","0","0","2","11","0","0","false","0","0","1","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTMemberValueArrayInitializer_java","0","0","0","7","29","0","0","false","5","0","0","3","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTCastExpression_java","0","0","0","11","62","0","0","false","7","1","1","4","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.metrics.impl.TccMetric_java","0","0","0","0","0","0","0","false","0","2","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.errorprone.DontImportSunRule_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.util.treeexport.XmlTreeRenderer_java","0","0","0","4","276","0","0","false","0","0","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.lang.rule.RuleChainVisitor_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"pmd-jsp.src.main.java.net.sourceforge.pmd.lang.jsp.ast.ASTAttribute_java","0","0","0","5","35","0","0","false","1","0","0","1","false"
"pmd-test.src.main.java.net.sourceforge.pmd.cli.BaseCLITest_java","0","0","0","1","4","0","0","false","0","0","0","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTDeclType_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexRootNode_java","0","0","0","6","34","0","0","false","1","0","1","2","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTTypePlaceholder_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexParserVisitorAdapter_java","1","1","30","5","241","0","0","false","1","0","0","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTTypeApplyInfix_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTExtendsList_java","0","0","0","7","48","1","3","false","5","2","1","4","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.design.LoosePackageCouplingRule_java","0","0","0","0","0","0","0","false","0","0","2","0","false"
"pmd-plsql.src.main.java.net.sourceforge.pmd.lang.plsql.dfa.DFAPLSQLGraphRule_java","0","0","0","2","65","1","0","false","0","0","1","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.codestyle.AtLeastOneConstructorRule_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.lang.rule.AbstractRuleViolationFactory_java","0","0","0","9","145","0","0","false","2","1","0","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTForEachStatement_java","0","0","0","3","14","0","0","false","1","0","1","1","false"
"pmd-javascript.src.main.java.net.sourceforge.pmd.lang.ecmascript.ast.EcmascriptNode_java","0","0","0","4","20","0","0","false","1","1","2","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTExpression_java","0","0","0","27","238","0","2","true","6","2","2","4","true"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTFormalParameter_java","1","1","63","22","241","1","3","true","7","3","4","4","false"
"pmd-vm.src.main.java.net.sourceforge.pmd.lang.vm.rule.design.NoInlineJavaScriptRule_java","0","0","0","1","2","0","0","false","0","0","1","0","false"
"pmd-objectivec.src.main.java.net.sourceforge.pmd.lang.objectivec.ObjectiveCTokenManager_java","0","0","0","6","37","0","0","false","2","0","0","0","false"
"pmd-visualforce.src.main.java.net.sourceforge.pmd.lang.vf.ast.ASTCData_java","0","0","0","4","23","0","0","false","1","0","0","0","false"
"pmd-modelica.src.main.java.net.sourceforge.pmd.lang.modelica.ast.ASTSimpleShortClassSpecifier_java","0","0","0","2","37","0","0","false","0","1","0","0","false"
