File Name,Project Name,Package Name,Type Name,Method Name,Code Smell
JGroups/src/org/jgroups/blocks/RpcDispatcher.java,JGroups,org.jgroups.blocks,RpcDispatcher,handle,Long Statement
JGroups/src/org/jgroups/blocks/RpcDispatcher.java,JGroups,org.jgroups.blocks,RpcDispatcher,handle,Long Statement
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,ReplicatedTree,Long Statement
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,_put,Complex Conditional
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,receive,Complex Method
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,receive,Missing default
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,findParentNode,Complex Conditional
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,findNode,Complex Conditional
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,Node,Long Parameter List
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,createChild,Long Parameter List
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,removeChild,Complex Conditional
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,toString,Complex Method
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,toString,Missing default
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,type2String,Missing default
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,main,Long Statement
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,main,Magic Number
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,main,Magic Number
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,ReplicatedTree,main,Magic Number
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,Node,Node,Long Parameter List
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,Node,createChild,Long Parameter List
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,Node,removeChild,Complex Conditional
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,Request,toString,Complex Method
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,Request,toString,Missing default
JGroups/src/org/jgroups/blocks/ReplicatedTree.java,JGroups,org.jgroups.blocks,Request,type2String,Missing default
JGroups/src/org/jgroups/blocks/GroupRequest.java,JGroups,org.jgroups.blocks,GroupRequest,receiveResponse,Complex Method
JGroups/src/org/jgroups/blocks/GroupRequest.java,JGroups,org.jgroups.blocks,GroupRequest,siteUnreachable,Complex Method
JGroups/src/org/jgroups/blocks/GroupRequest.java,JGroups,org.jgroups.blocks,GroupRequest,viewChange,Complex Conditional
JGroups/src/org/jgroups/blocks/GroupRequest.java,JGroups,org.jgroups.blocks,GroupRequest,viewChange,Complex Method
JGroups/src/org/jgroups/blocks/GroupRequest.java,JGroups,org.jgroups.blocks,GroupRequest,transportClosed,Complex Conditional
JGroups/src/org/jgroups/blocks/GroupRequest.java,JGroups,org.jgroups.blocks,GroupRequest,toString,Magic Number
JGroups/src/org/jgroups/blocks/GroupRequest.java,JGroups,org.jgroups.blocks,GroupRequest,determineMajority,Magic Number
JGroups/src/org/jgroups/blocks/GroupRequest.java,JGroups,org.jgroups.blocks,GroupRequest,determineMajority,Magic Number
JGroups/src/org/jgroups/blocks/GroupRequest.java,JGroups,org.jgroups.blocks,GroupRequest,responsesComplete,Missing default
JGroups/src/org/jgroups/blocks/MessageDispatcher.java,JGroups,org.jgroups.blocks,MessageDispatcher,installUpHandler,Long Statement
JGroups/src/org/jgroups/blocks/MessageDispatcher.java,JGroups,org.jgroups.blocks,MessageDispatcher,cast,Complex Method
JGroups/src/org/jgroups/blocks/MessageDispatcher.java,JGroups,org.jgroups.blocks,MessageDispatcher,sendMessage,Complex Method
JGroups/src/org/jgroups/blocks/MessageDispatcher.java,JGroups,org.jgroups.blocks,MessageDispatcher,handleUpEvent,Complex Method
JGroups/src/org/jgroups/blocks/MessageDispatcher.java,JGroups,org.jgroups.blocks,MessageDispatcher,handleUpEvent,Magic Number
JGroups/src/org/jgroups/blocks/MessageDispatcher.java,JGroups,org.jgroups.blocks,MessageDispatcher,down,Complex Conditional
JGroups/src/org/jgroups/blocks/MessageDispatcher.java,JGroups,org.jgroups.blocks,MessageDispatcher,down,Long Statement
JGroups/src/org/jgroups/blocks/MessageDispatcher.java,JGroups,org.jgroups.blocks,ProtocolAdapter,down,Complex Conditional
JGroups/src/org/jgroups/blocks/MessageDispatcher.java,JGroups,org.jgroups.blocks,ProtocolAdapter,down,Long Statement
JGroups/src/org/jgroups/blocks/AbstractConnectionMap.java,JGroups,org.jgroups.blocks,AbstractConnectionMap,stop,Empty catch clause
JGroups/src/org/jgroups/blocks/AbstractConnectionMap.java,JGroups,org.jgroups.blocks,Reaper,stop,Empty catch clause
JGroups/src/org/jgroups/blocks/Cache.java,JGroups,org.jgroups.blocks,Cache,put,Complex Method
JGroups/src/org/jgroups/blocks/Cache.java,JGroups,org.jgroups.blocks,Cache,run,Complex Method
JGroups/src/org/jgroups/blocks/Cache.java,JGroups,org.jgroups.blocks,Cache,get,Complex Conditional
JGroups/src/org/jgroups/blocks/Cache.java,JGroups,org.jgroups.blocks,Cache,evict,Complex Conditional
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,getStats,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,start,Long Statement
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,start,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,run,Empty catch clause
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,run,Complex Method
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,run,Empty catch clause
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,run,Empty catch clause
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,parseRequest,Complex Method
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,parseRequest,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,parseRequest,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,parseRequest,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,parseRequest,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,MemcachedConnector,parseRequest,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,RequestHandler,run,Complex Method
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,RequestHandler,run,Empty catch clause
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,RequestHandler,run,Empty catch clause
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,RequestHandler,parseRequest,Complex Method
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,RequestHandler,parseRequest,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,RequestHandler,parseRequest,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,RequestHandler,parseRequest,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,RequestHandler,parseRequest,Magic Number
JGroups/src/org/jgroups/blocks/MemcachedConnector.java,JGroups,org.jgroups.blocks,RequestHandler,parseRequest,Magic Number
JGroups/src/org/jgroups/blocks/GridFile.java,JGroups,org.jgroups.blocks,GridFile,GridFile,Long Parameter List
JGroups/src/org/jgroups/blocks/GridFile.java,JGroups,org.jgroups.blocks,GridFile,GridFile,Long Parameter List
JGroups/src/org/jgroups/blocks/GridFile.java,JGroups,org.jgroups.blocks,GridFile,checkParentDirs,Complex Method
JGroups/src/org/jgroups/blocks/ReplicatedHashMap.java,JGroups,org.jgroups.blocks,ReplicatedHashMap,getState,Magic Number
JGroups/src/org/jgroups/blocks/ReplicatedHashMap.java,JGroups,org.jgroups.blocks,ReplicatedHashMap,sendViewChangeNotifications,Complex Conditional
JGroups/src/org/jgroups/blocks/PartitionedHashMap.java,JGroups,org.jgroups.blocks,PartitionedHashMap,get,Complex Method
JGroups/src/org/jgroups/blocks/PartitionedHashMap.java,JGroups,org.jgroups.blocks,PartitionedHashMap,get,Long Statement
JGroups/src/org/jgroups/blocks/PartitionedHashMap.java,JGroups,org.jgroups.blocks,PartitionedHashMap,sendPut,Long Parameter List
JGroups/src/org/jgroups/blocks/PartitionedHashMap.java,JGroups,org.jgroups.blocks,PartitionedHashMap,objectToBuffer,Magic Number
JGroups/src/org/jgroups/blocks/PartitionedHashMap.java,JGroups,org.jgroups.blocks,CustomMarshaller,objectToBuffer,Magic Number
JGroups/src/org/jgroups/blocks/GridOutputStream.java,JGroups,org.jgroups.blocks,GridOutputStream,GridOutputStream,Long Parameter List
JGroups/src/org/jgroups/blocks/LazyRemovalCache.java,JGroups,org.jgroups.blocks,LazyRemovalCache,LazyRemovalCache,Magic Number
JGroups/src/org/jgroups/blocks/LazyRemovalCache.java,JGroups,org.jgroups.blocks,LazyRemovalCache,LazyRemovalCache,Magic Number
JGroups/src/org/jgroups/blocks/LazyRemovalCache.java,JGroups,org.jgroups.blocks,LazyRemovalCache,retainAll,Complex Method
JGroups/src/org/jgroups/blocks/LazyRemovalCache.java,JGroups,org.jgroups.blocks,LazyRemovalCache,removeMarkedElements,Complex Conditional
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,stop,Complex Method
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,put,Long Parameter List
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,get,Complex Conditional
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,get,Complex Conditional
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,get,Complex Method
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,get,Long Statement
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,remove,Long Statement
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,_put,Complex Method
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,_put,Long Parameter List
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,viewAccepted,Magic Number
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,rebalance,Complex Conditional
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,rebalance,Complex Method
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,mcastPut,Long Parameter List
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,move,Long Parameter List
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,move,Long Statement
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,ReplCache,objectToBuffer,Magic Number
JGroups/src/org/jgroups/blocks/ReplCache.java,JGroups,org.jgroups.blocks,CustomMarshaller,objectToBuffer,Magic Number
JGroups/src/org/jgroups/blocks/RequestOptions.java,JGroups,org.jgroups.blocks,RequestOptions,RequestOptions,Long Parameter List
JGroups/src/org/jgroups/blocks/RequestOptions.java,JGroups,org.jgroups.blocks,RequestOptions,RequestOptions,Long Parameter List
JGroups/src/org/jgroups/blocks/RequestOptions.java,JGroups,org.jgroups.blocks,RequestOptions,SYNC,Magic Number
JGroups/src/org/jgroups/blocks/RequestOptions.java,JGroups,org.jgroups.blocks,RequestOptions,ASYNC,Magic Number
JGroups/src/org/jgroups/blocks/MethodCall.java,JGroups,org.jgroups.blocks,MethodCall,invoke,Complex Method
JGroups/src/org/jgroups/blocks/MethodCall.java,JGroups,org.jgroups.blocks,MethodCall,invoke,Missing default
JGroups/src/org/jgroups/blocks/MethodCall.java,JGroups,org.jgroups.blocks,MethodCall,getTypesFromString,Complex Method
JGroups/src/org/jgroups/blocks/MethodCall.java,JGroups,org.jgroups.blocks,MethodCall,toStringDetails,Long Statement
JGroups/src/org/jgroups/blocks/MethodCall.java,JGroups,org.jgroups.blocks,MethodCall,writeExternal,Missing default
JGroups/src/org/jgroups/blocks/MethodCall.java,JGroups,org.jgroups.blocks,MethodCall,readExternal,Missing default
JGroups/src/org/jgroups/blocks/MethodCall.java,JGroups,org.jgroups.blocks,MethodCall,convert,Complex Method
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,ConnectionTableNIO,Long Parameter List
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,ConnectionTableNIO,Long Parameter List
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,ConnectionTableNIO,Long Parameter List
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,ConnectionTableNIO,Long Parameter List
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,getConnection,Complex Method
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,getConnection,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,getConnection,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,getConnection,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,getConnection,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,getConnection,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,init,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,init,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,stop,Complex Method
