"FileName","TargetChurn"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsMediaPeriod_java","83"
"library.hls.src.test.java.com.google.android.exoplayer2.source.hls.HlsMediaPeriodTest_java","82"
"library.core.src.test.java.com.google.android.exoplayer2.text.subrip.SubripDecoderTest_java","82"
"extensions.cast.src.main.java.com.google.android.exoplayer2.ext.cast.CastTimelineTracker_java","81"
"extensions.ima.src.main.java.com.google.android.exoplayer2.ext.ima.ImaAdsLoader_java","78"
"extensions.cast.src.main.java.com.google.android.exoplayer2.ext.cast.CastPlayer_java","76"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.wav.WavHeader_java","76"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsMetadataType_java","76"
"library.core.src.main.java.com.google.android.exoplayer2.audio.FloatResamplingAudioProcessor_java","66"
"library.core.src.main.java.com.google.android.exoplayer2.source.chunk.ChunkSampleStream_java","63"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.MediaCodecInfo_java","62"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DefaultDrmSession_java","62"
"extensions.mediasession.src.main.java.com.google.android.exoplayer2.ext.mediasession.TimelineQueueNavigator_java","61"
"library.core.src.main.java.com.google.android.exoplayer2.audio.ResamplingAudioProcessor_java","60"
"library.core.src.main.java.com.google.android.exoplayer2.source.ProgressiveMediaPeriod_java","57"
"library.core.src.main.java.com.google.android.exoplayer2.audio.SilenceSkippingAudioProcessor_java","56"
"library.core.src.main.java.com.google.android.exoplayer2.Playlist_java","56"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.DataSchemeDataSource_java","54"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.PlayerControlView_java","53"
"library.core.src.main.java.com.google.android.exoplayer2.source.CompositeMediaSource_java","53"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.flv.FlvExtractor_java","52"
"library.core.src.main.java.com.google.android.exoplayer2.util.MimeTypes_java","50"
"library.core.src.main.java.com.google.android.exoplayer2.SimpleExoPlayer_java","49"
"library.core.src.main.java.com.google.android.exoplayer2.drm.ExoMediaDrm_java","49"
"library.core.src.main.java.com.google.android.exoplayer2.audio.TeeAudioProcessor_java","46"
"library.core.src.main.java.com.google.android.exoplayer2.trackselection.DefaultTrackSelector_java","44"
"library.core.src.test.java.com.google.android.exoplayer2.metadata.icy.IcyDecoderTest_java","44"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.playlist.HlsPlaylistTracker_java","44"
"library.common.src.main.java.com.google.android.exoplayer2.decoder.CryptoInfo_java","44"
"library.hls.src.test.java.com.google.android.exoplayer2.source.hls.playlist.HlsMasterPlaylistParserTest_java","43"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsMediaChunk_java","42"
"library.smoothstreaming.src.main.java.com.google.android.exoplayer2.source.smoothstreaming.DefaultSsChunkSource_java","42"
"library.extractor.src.main.java.com.google.android.exoplayer2.extractor.ts.H264Reader_java","42"
"library.core.src.main.java.com.google.android.exoplayer2.drm.FrameworkMediaDrm_java","41"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.DefaultDashChunkSource_java","40"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.cache.CacheDataSource_java","40"
"library.core.src.main.java.com.google.android.exoplayer2.source.SampleDataQueue_java","40"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp4.AtomParsers_java","37"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.flv.VideoTagPayloadReader_java","36"
"library.extractor.src.main.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4Extractor_java","36"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4Extractor_java","36"
"library.core.src.main.java.com.google.android.exoplayer2.offline.DefaultDownloadIndex_java","34"
"library.core.src.test.java.com.google.android.exoplayer2.offline.DefaultDownloadIndexTest_java","34"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.flv.TagPayloadReader_java","32"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.DashMediaPeriod_java","32"
"testutils_robolectric.src.main.java.com.google.android.exoplayer2.testutil.CacheAsserts_java","32"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.DedicatedThreadAsyncMediaCodecAdapter_java","32"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.MultiLockAsynchMediaCodecAdapter_java","32"
"library.core.src.main.java.com.google.android.exoplayer2.audio.SimpleDecoderAudioRenderer_java","31"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.offline.HlsDownloader_java","31"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmSessionManager_java","31"
"library.common.src.test.java.com.google.android.exoplayer2.decoder.CryptoInfoTest_java","31"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.PlayerView_java","30"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmInitData_java","30"
"library.core.src.main.java.com.google.android.exoplayer2.text.subrip.SubripDecoder_java","28"
"library.core.src.main.java.com.google.android.exoplayer2.MediaPeriodHolder_java","28"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.SubtitlePainter_java","28"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.DefaultHlsExtractorFactory_java","26"
"library.core.src.main.java.com.google.android.exoplayer2.scheduler.Requirements_java","26"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.wav.WavHeaderReader_java","26"
"library.core.src.main.java.com.google.android.exoplayer2.video.SimpleDecoderVideoRenderer_java","26"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmSession_java","25"
"library.core.src.main.java.com.google.android.exoplayer2.text.dvb.DvbParser_java","22"
"playbacktests.src.androidTest.java.com.google.android.exoplayer2.playbacktests.gts.EnumerateDecodersTest_java","21"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.wav.WavExtractor_java","20"
"library.core.src.main.java.com.google.android.exoplayer2.source.SilenceMediaSource_java","20"
"extensions.opus.src.main.java.com.google.android.exoplayer2.ext.opus.OpusDecoder_java","20"
"library.core.src.test.java.com.google.android.exoplayer2.text.ttml.TtmlDecoderTest_java","20"
"extensions.ffmpeg.src.main.jni.build_ffmpeg_sh","20"
"playbacktests.src.androidTest.java.com.google.android.exoplayer2.playbacktests.gts.DashStreamingTest_java","19"
"playbacktests.src.androidTest.java.com.google.android.exoplayer2.playbacktests.gts.DashTestRunner_java","18"
"library.ui.src.main.res.values.drawables_xml","18"
"extensions.opus.src.androidTest.java.com.google.android.exoplayer2.ext.opus.OpusPlaybackTest_java","18"
"library.core.src.test.java.com.google.android.exoplayer2.extractor.mp4.Mp4ExtractorTest_java","18"
"library.core.src.main.java.com.google.android.exoplayer2.source.MediaSource_java","18"
"library.core.src.main.java.com.google.android.exoplayer2.decoder.CryptoInfo_java","18"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mkv.MatroskaExtractor_java","16"
"extensions.jobdispatcher.src.main.java.com.google.android.exoplayer2.ext.jobdispatcher.JobDispatcherScheduler_java","16"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.MediaCodecSelector_java","16"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.flv.AudioTagPayloadReader_java","16"
"testutils.src.main.java.com.google.android.exoplayer2.testutil.DebugRenderersFactory_java","16"
"library.core.src.test.java.com.google.android.exoplayer2.extractor.ts.AdtsExtractorTest_java","16"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.flv.ScriptTagPayloadReader_java","14"
"library.core.src.main.java.com.google.android.exoplayer2.BasePlayer_java","14"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.DashChunkSource_java","14"
"testdata.src.test.assets.subrip.typical_no_hours","14"
"library.core.src.test.assets.subrip.typical_no_hours","14"
"library.smoothstreaming.src.main.java.com.google.android.exoplayer2.source.smoothstreaming.SsChunkSource_java","14"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.ts.DefaultTsPayloadReaderFactory_java","14"
"library.extractor.src.test.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4ExtractorTest_java","13"
"library.core.src.test.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4ExtractorTest_java","13"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp3.XingSeeker_java","12"
"library.core.src.main.java.com.google.android.exoplayer2.offline.DownloadHelper_java","12"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp3.VbriSeeker_java","12"
"extensions.mediasession.src.main.java.com.google.android.exoplayer2.ext.mediasession.TimelineQueueEditor_java","12"
"library.extractor.src.test.java.com.google.android.exoplayer2.extractor.wav.WavExtractorTest_java","12"
"library.core.src.main.java.com.google.android.exoplayer2.text.webvtt.WebvttCueParser_java","12"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.cache.SimpleCache_java","12"
"library.core.src.main.java.com.google.android.exoplayer2.source.BaseMediaSource_java","11"
"library.extractor.src.main.java.com.google.android.exoplayer2.extractor.mp4.AtomParsers_java","11"
"extensions.ffmpeg.src.main.jni.Android_mk","11"
"demos.main.src.main.assets.media_exolist_json","10"
"library.core.src.main.java.com.google.android.exoplayer2.trackselection.AdaptiveTrackSelection_java","10"
"library.core.src.main.java.com.google.android.exoplayer2.analytics.PlaybackStatsListener_java","10"
"library.core.src.main.java.com.google.android.exoplayer2.source.MediaPeriod_java","10"
"library.core.src.main.java.com.google.android.exoplayer2.analytics.AnalyticsCollector_java","9"
"library.common.src.main.java.com.google.android.exoplayer2.decoder.DecoderInputBuffer_java","9"
"library.core.src.main.java.com.google.android.exoplayer2.decoder.DecoderInputBuffer_java","9"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.manifest.DashManifestParser_java","9"
"library.core.src.main.java.com.google.android.exoplayer2.metadata.icy.IcyDecoder_java","8"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp4.Sniffer_java","8"
"library.core.src.main.java.com.google.android.exoplayer2.text.ttml.TtmlNode_java","8"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.MpegAudioHeader_java","8"
"library.core.src.main.java.com.google.android.exoplayer2.offline.Download_java","8"
"library.core.src.main.java.com.google.android.exoplayer2.text.ttml.TtmlRegion_java","8"
"extensions.vp9.src.main.jni.Application_mk","8"
"library.core.src.main.java.com.google.android.exoplayer2.MediaPeriodQueue_java","8"
"library.core.proguard-rules_txt","8"
"library.extractor.src.main.java.com.google.android.exoplayer2.extractor.wav.WavExtractor_java","8"
"testutils.src.main.java.com.google.android.exoplayer2.testutil.StubExoPlayer_java","8"
"extensions.cast.src.main.java.com.google.android.exoplayer2.ext.cast.CastUtils_java","8"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.TimeBar_java","7"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.PlayerEmsgHandler_java","7"
"extensions.vp9.README_md","6"
"library.core.src.main.java.com.google.android.exoplayer2.source.ClippingMediaPeriod_java","6"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsExtractorFactory_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp3.ConstantBitrateSeeker_java","6"
"library.core.src.test.assets.mkv.full_blocks_mkv_0_dump","6"
"testutils_robolectric.src.main.java.com.google.android.exoplayer2.testutil.StubExoPlayer_java","6"
"playbacktests.src.androidTest.java.com.google.android.exoplayer2.playbacktests.gts.DashWidevineOfflineTest_java","6"
"testdata.src.test.assets.subrip.typical_missing_timecode","6"
"library.core.src.test.assets.subrip.typical_missing_timecode","6"
"library.core.src.main.java.com.google.android.exoplayer2.Renderer_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.metadata.id3.Id3Decoder_java","6"
"library.core.src.test.assets.mkv.full_blocks_mkv_1_dump","6"
"library.core.src.test.assets.mkv.full_blocks_mkv_3_dump","6"
"library.core.src.test.assets.mkv.full_blocks_mkv_2_dump","6"
"library.core.src.main.java.com.google.android.exoplayer2.source.chunk.Chunk_java","5"
"library.core.src.main.java.com.google.android.exoplayer2.drm.ErrorStateDrmSession_java","5"
"library.core.src.test.assets.mp3.play-trimmed_mp3_2_dump","4"
"library.ui.src.main.res.values.styles_xml","4"
"library.core.src.test.assets.mp3.play-trimmed_mp3_0_dump","4"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.SeekMap_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp3.MlltSeeker_java","4"
"library.core.src.test.assets.mp3.play-trimmed_mp3_3_dump","4"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.cache.CacheFileMetadataIndex_java","4"
"demos.main.src.main.java.com.google.android.exoplayer2.demo.PlayerActivity_java","4"
"library.core.src.test.assets.mp3.play-trimmed_mp3_1_dump","4"
"extensions.flac.README_md","4"
"library.hls.src.test.java.com.google.android.exoplayer2.source.hls.playlist.HlsMediaPlaylistParserTest_java","4"
"library.core.src.test.java.com.google.android.exoplayer2.drm.OfflineLicenseHelperTest_java","4"
"extensions.ffmpeg.README_md","4"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmSessionEventListener_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DefaultDrmSessionEventListener_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.source.ProgressiveMediaSource_java","3"
"library.core.src.test.java.com.google.android.exoplayer2.extractor.wav.WavExtractorTest_java","3"
"extensions.opus.README_md","3"
"library.core.src.main.java.com.google.android.exoplayer2.source.chunk.ContainerMediaChunk_java","3"
"extensions.ima.build_gradle","2"
"library.core.src.main.java.com.google.android.exoplayer2.text.ttml.TtmlDecoder_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.scheduler.PlatformScheduler_java","2"
"library.smoothstreaming.src.main.java.com.google.android.exoplayer2.source.smoothstreaming.SsMediaPeriod_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.DefaultLoadErrorHandlingPolicy_java","2"
"extensions.ffmpeg.src.main.jni.Application_mk","2"
"extensions.flac.src.main.jni.Application_mk","2"
"testdata.src.test.assets.subrip.typical_extra_blank_line","2"
"testdata.src.test.assets.subrip.typical_missing_sequence","2"
"testdata.src.test.assets.subrip.typical_with_byte_order_mark","2"
"testdata.src.test.assets.subrip.typical_no_hours_and_millis","2"
"library.core.src.test.assets.subrip.typical_negative_timestamps","2"
"library.core.src.test.assets.subrip.typical_no_hours_and_millis","2"
"library.core.src.test.assets.subrip.typical","2"
"oems_md","2"
"extensions.ffmpeg.src.main.java.com.google.android.exoplayer2.ext.ffmpeg.FfmpegLibrary_java","2"
"library.smoothstreaming.src.main.java.com.google.android.exoplayer2.source.smoothstreaming.SsMediaSource_java","2"
"testdata.src.test.assets.subrip.typical_negative_timestamps","2"
"library.core.src.test.assets.subrip.typical_with_byte_order_mark","2"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.DashMediaSource_java","2"
"library.core.src.test.assets.subrip.typical_missing_sequence","2"
"library.core.src.test.assets.subrip.typical_extra_blank_line","2"
"library.core.src.main.java.com.google.android.exoplayer2.DefaultRenderersFactory_java","2"
"testdata.src.test.assets.subrip.typical","2"
"extensions.opus.src.main.jni.Application_mk","2"
"library.core.src.main.java.com.google.android.exoplayer2.video.VideoListener_java","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_shuffle_on_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_fullscreen_enter_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_repeat_all_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_repeat_off_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_shuffle_off_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_repeat_off_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_shuffle_on_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_fullscreen_exit_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_fullscreen_exit_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_repeat_one_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_repeat_one_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_fullscreen_enter_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_shuffle_off_xml","0"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_repeat_all_xml","0"
