Index,Size
UnhealthyInheritance1,7
UnhealthyInheritance2,6
UnhealthyInheritance3,5
UnhealthyInheritance4,4
UnhealthyInheritance5,4
UnhealthyInheritance6,4
UnhealthyInheritance7,3
UnhealthyInheritance8,3

