Index,Size
Clique1,789
Clique2,51
Clique3,22
Clique4,9
Clique5,8
Clique6,8
Clique7,7
Clique8,6
Clique9,6
Clique10,4
Clique11,4
Clique12,3
Clique13,3
Clique14,2
Clique15,2
Clique16,2
Clique17,2
Clique18,2

