"FileName","ChangeChurn"
"core.src.main.java.jenkins.security.SuspiciousRequestFilter_java","47"
"test.src.test.java.hudson.model.FileParameterValueSecurity1793Test_java","47"
"test.src.test.resources.jenkins.AgentProtocolTest.testShouldNotOverrideUserConfiguration.config_xml","47"
"core.src.test.java.hudson.PluginWrapperTest_java","46"
"core.src.main.java.hudson.util.Secret_java","46"
"core.src.test.java.hudson.FilePathTest_java","46"
"core.src.main.java.hudson.init.InitMilestone_java","46"
"core.src.main.resources.hudson.logging.LogRecorderManager.levels_jelly","46"
"core.src.main.java.jenkins.security.apitoken.ApiTokenStore_java","45"
"core.src.main.java.hudson.model.AbstractBuild_java","45"
"test.src.test.java.jenkins.model.PeepholePermalinkTest_java","45"
"core.src.main.resources.hudson.model.Job.buildTimeTrend_jelly","45"
"core.src.main.java.hudson.model.AsyncAperiodicWork_java","45"
"core.src.main.resources.hudson.model.Job.configure_jelly","44"
"core.src.main.java.hudson.tasks.ArtifactArchiver_java","44"
"core.src.main.resources.lib.form.textarea_jelly","44"
"core.src.test.java.jenkins.util.io.PathRemoverTest_java","44"
"core.src.main.java.hudson.model.Result_java","44"
"core.src.main.java.hudson.security.AuthorizationStrategy_java","44"
"core.src.main.resources.hudson.model.UpdateCenter.body_jelly","44"
"core.src.main.resources.hudson.model.AllView.noJob_groovy","44"
"core.src.main.java.hudson.ClassicPluginStrategy_java","43"
"core.src.main.java.hudson.security.Permission_java","43"
"war.src.main.js.api.pluginManager_js","43"
"war.src.main.webapp.images.jenkins-header-logo-v2_svg","43"
"war.src.main.less.base-styles-v2_less","42"
"test.src.test.resources.hudson.model.hudson_tasks_Maven_MavenInstallerResult_json","42"
"core.src.main.java.hudson.model.listeners.ItemListener_java","42"
"core.src.main.resources.hudson.triggers.SlowTriggerAdminMonitor.message_groovy","41"
"test.src.test.java.hudson.AboutJenkinsTest_java","41"
"test.src.test.java.hudson.model.DownloadServiceTest_java","41"
"test.src.test.resources.hudson.model.FileParameterValueSecurity1793Test.contentSecurityPolicy.jobs.SECURITY-1793.builds.4.build_xml","41"
"core.src.main.java.jenkins.tools.GlobalToolConfiguration_java","40"
"core.src.main.java.hudson.model.Node_java","40"
"core.src.main.java.hudson.security.HudsonAuthenticationEntryPoint_java","40"
"core.src.main.java.hudson.diagnosis.ReverseProxySetupMonitor_java","40"
"core.src.main.java.hudson.ExtensionComponent_java","40"
"core.src.main.resources.hudson.security.HudsonPrivateSecurityRealm._entryFormPage_jelly","40"
"test.src.test.resources.jenkins.AgentProtocolTest.testShouldNotDisableProtocolsForMigratedInstances.config_xml","39"
"test.src.test.java.hudson.security.HudsonPrivateSecurityRealmTest_java","38"
"core.src.main.java.hudson.slaves.WorkspaceList_java","38"
"test.src.test.java.hudson.PluginTest_java","38"
"core.src.main.java.hudson.security.AccessControlled_java","38"
"war.src.main.js.plugin-setup-wizard.bootstrap-detached_js","38"
"core.src.main.resources.hudson.security.HudsonPrivateSecurityRealm._entryForm_jelly","38"
"core.src.main.resources.hudson.tasks.Fingerprinter.help-defaultExcludes_groovy","38"
"core.src.main.resources.lib.form.password.password_js","38"
"core.src.main.java.hudson.util.DescriptorList_java","37"
"README_md","37"
"core.src.test.java.hudson.EnvVarsTest_java","37"
"core.src.main.java.hudson.util.HttpResponses_java","37"
"core.src.main.java.jenkins.model.GlobalBuildDiscarderStrategyDescriptor_java","37"
"core.src.main.java.jenkins.mvn.SettingsPathHelper_java","37"
"core.src.main.java.jenkins.install.SetupWizard_java","36"
"core.src.main.java.hudson.diagnosis.OldDataMonitor_java","36"
"test.src.test.java.hudson.model.AbstractProjectTest_java","36"
"core.src.main.java.hudson.util.AtomicFileWriter_java","36"
"core.src.test.java.jenkins.model.lazy.AbstractLazyLoadRunMapTest_java","36"
"core.src.main.java.hudson.security.csrf.GlobalCrumbIssuerConfiguration_java","36"
"core.src.main.resources.hudson.security.LegacySecurityRealm.config_jelly","36"
"core.src.main.java.hudson.scm.SCM_java","35"
"war.src.main.less.modules.manage-jenkins_less","35"
"core.src.main.java.jenkins.util.xml.XMLUtils_java","35"
"test.src.test.java.hudson.model.ComputerTest_java","35"
"war.src.main.js.api.securityConfig_js","35"
"core.src.main.java.hudson.slaves.AbstractCloudSlave_java","35"
"core.src.main.resources.jenkins.slaves.DeprecatedAgentProtocolMonitor.message_bg_properties","35"
"core.src.main.resources.jenkins.slaves.JnlpSlaveAgentProtocol3.description_bg_properties","35"
"core.src.main.resources.hudson.model.DownloadService.footer_jelly","35"
"war._eslintrc_js","35"
"core.src.main.resources.hudson.ProxyConfiguration.config_groovy","34"
"core.src.main.java.hudson.LocalPluginManager_java","34"
"core.src.main.java.hudson.logging.LogRecorder_java","34"
"core.src.main.java.hudson.model.ParameterDefinition_java","34"
"core.src.main.resources.jenkins.security.stapler.default-views-whitelist_txt","34"
"test.src.test.resources.hudson.model.DownloadServiceTest.testPost_jelly","34"
"core.src.main.resources.jenkins.model.DownloadSettings.Warning.message_jelly","34"
"core.src.main.resources.hudson.model.UpdateCenter.CompleteBatchJob.Failure.status_jelly","34"
"test.src.test.resources.jenkins.security.stapler.StaplerDispatchValidatorTest.Groovy.compress_groovy","34"
"core.src.main.java.hudson.triggers.SafeTimerTask_java","33"
"core.src.test.java.hudson.util.ConsistentHashTest_java","33"
"test.src.test.java.hudson.util.BootFailureTest_java","33"
"war.src.main.js.util.localStorage_js","33"
"core.src.main.resources.jenkins.model.DownloadSettings.Warning.message_bg_properties","33"
"core.src.main.resources.jenkins.model.GlobalBuildDiscarderConfiguration.config_groovy","33"
"core.src.test.java.hudson.util.MockSecretRule_java","33"
"core.src.main.resources.jenkins.slaves.JnlpSlaveAgentProtocol2.description_bg_properties","33"
"core.src.main.resources.hudson.model.Messages_properties","32"
"core.src.main.java.hudson.util.RobustReflectionConverter_java","32"
"core.src.main.java.hudson.lifecycle.WindowsInstallerLink_java","32"
