entity,n-revs,bugs,added,removed
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcRules.java,6,1,156,23
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcSchema.java,2,0,98,26
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcTable.java,1,0,17,14
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcTableScan.java,1,0,3,3
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcToEnumerableConverter.java,5,0,61,28
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcToEnumerableConverterRule.java,1,0,1,1
core/src/main/java/org/apache/calcite/avatica/AvaticaConnection.java,1,0,1,1
core/src/main/java/org/apache/calcite/avatica/DriverVersion.java,1,0,6,6
core/src/main/java/org/apache/calcite/avatica/proto/Common.java,1,0,775,219
core/src/main/java/org/apache/calcite/avatica/proto/Requests.java,1,0,1106,313
core/src/main/java/org/apache/calcite/avatica/proto/Responses.java,1,0,846,232
core/src/main/java/org/apache/calcite/avatica/remote/AvaticaCommonsHttpClientImpl.java,1,0,6,0
core/src/main/java/org/apache/calcite/avatica/util/DateTimeUtils.java,1,0,1,1
core/src/main/java/org/apache/calcite/config/CalciteConnectionConfig.java,3,0,6,0
core/src/main/java/org/apache/calcite/config/CalciteConnectionConfigImpl.java,4,0,24,33
core/src/main/java/org/apache/calcite/config/CalciteConnectionProperty.java,4,0,19,5
core/src/main/java/org/apache/calcite/config/CalciteSystemProperty.java,6,0,460,42
core/src/main/java/org/apache/calcite/interpreter/AggregateNode.java,3,0,7,6
core/src/main/java/org/apache/calcite/interpreter/Bindables.java,5,0,104,12
core/src/main/java/org/apache/calcite/interpreter/Interpreter.java,2,0,3,3
core/src/main/java/org/apache/calcite/interpreter/JaninoRexCompiler.java,3,0,10,8
core/src/main/java/org/apache/calcite/interpreter/MatchNode.java,1,0,39,0
core/src/main/java/org/apache/calcite/interpreter/Nodes.java,1,0,5,0
core/src/main/java/org/apache/calcite/interpreter/TableScanNode.java,1,0,1,2
core/src/main/java/org/apache/calcite/jdbc/CalciteConnectionImpl.java,5,0,29,5
core/src/main/java/org/apache/calcite/jdbc/CalcitePrepare.java,1,0,0,1
core/src/main/java/org/apache/calcite/jdbc/CalciteSchema.java,4,0,33,17
core/src/main/java/org/apache/calcite/jdbc/ContextSqlValidator.java,1,0,63,0
core/src/main/java/org/apache/calcite/jdbc/JavaTypeFactoryImpl.java,5,0,35,32
core/src/main/java/org/apache/calcite/materialize/Lattice.java,6,2,476,172
core/src/main/java/org/apache/calcite/materialize/LatticeChildNode.java,1,0,46,0
core/src/main/java/org/apache/calcite/materialize/LatticeNode.java,1,0,116,0
core/src/main/java/org/apache/calcite/materialize/LatticeRootNode.java,1,0,86,0
core/src/main/java/org/apache/calcite/materialize/LatticeSpace.java,1,0,135,0
core/src/main/java/org/apache/calcite/materialize/LatticeSuggester.java,2,0,787,21
core/src/main/java/org/apache/calcite/materialize/LatticeTable.java,1,0,56,0
core/src/main/java/org/apache/calcite/materialize/MapSqlStatisticProvider.java,2,0,88,88
core/src/main/java/org/apache/calcite/materialize/MutableNode.java,1,0,127,0
core/src/main/java/org/apache/calcite/materialize/Path.java,1,0,45,0
core/src/main/java/org/apache/calcite/materialize/SqlStatisticProvider.java,2,0,65,2
core/src/main/java/org/apache/calcite/materialize/Step.java,2,0,145,5
core/src/main/java/org/apache/calcite/model/JsonSchema.java,1,0,4,0
core/src/main/java/org/apache/calcite/model/ModelHandler.java,3,0,23,9
core/src/main/java/org/apache/calcite/plan/AbstractRelOptPlanner.java,1,0,4,0
core/src/main/java/org/apache/calcite/plan/MaterializedViewSubstitutionVisitor.java,2,0,38,4
core/src/main/java/org/apache/calcite/plan/MulticastRelOptListener.java,1,0,1,1
core/src/main/java/org/apache/calcite/plan/RelCompositeTrait.java,5,2,25,57
core/src/main/java/org/apache/calcite/plan/RelImplementor.java,1,0,3,0
core/src/main/java/org/apache/calcite/plan/RelOptCluster.java,2,0,2,2
core/src/main/java/org/apache/calcite/plan/RelOptCostImpl.java,2,0,8,3
core/src/main/java/org/apache/calcite/plan/RelOptLattice.java,1,0,1,1
core/src/main/java/org/apache/calcite/plan/RelOptListener.java,1,0,2,2
core/src/main/java/org/apache/calcite/plan/RelOptMaterialization.java,2,0,4,4
core/src/main/java/org/apache/calcite/plan/RelOptMaterializations.java,2,0,5,2
core/src/main/java/org/apache/calcite/plan/RelOptNode.java,1,0,2,2
