Index,Size
PackageCycle1,143
PackageCycle2,97
PackageCycle3,93
PackageCycle4,89
PackageCycle5,88
PackageCycle6,82
PackageCycle7,74
PackageCycle8,44
PackageCycle9,42
PackageCycle10,14
PackageCycle11,11
PackageCycle12,11
PackageCycle13,11
PackageCycle14,10
PackageCycle15,10
PackageCycle16,9
PackageCycle17,9
PackageCycle18,6
PackageCycle19,6
PackageCycle20,6
PackageCycle21,5
PackageCycle22,5
PackageCycle23,4
PackageCycle24,3
PackageCycle25,3

