Index,Size
Clique1,11
Clique2,6
Clique3,5
Clique4,4
Clique5,3
Clique6,3
Clique7,3
Clique8,3
Clique9,2
Clique10,2
Clique11,2
Clique12,2
Clique13,2
Clique14,2
Clique15,2
Clique16,2
Clique17,2
Clique18,2
Clique19,2

