"FileName","ChangeChurn"
"src.main.java.net.openhft.chronicle.queue.ExcerptAppender_java","119"
"src.test.java.net.openhft.chronicle.queue.impl.single.RollCycleMultiThreadStressTest_java","110"
"docs.managing_roll_files_directly_adoc","110"
"src.test.java.net.openhft.chronicle.queue.bench.QueueLargeMessageJLBHBenchmark_java","107"
"src.test.java.net.openhft.chronicle.queue.watcher.QueueFileManager_java","101"
"src.main.java.net.openhft.chronicle.queue.impl.single.SingleChronicleQueueStore_java","99"
"src.test.java.net.openhft.chronicle.queue.FsFullReadTest_java","93"
"src.test.java.net.openhft.chronicle.queue.impl.single.CheckIndicesTest_java","90"
"src.test.java.net.openhft.chronicle.queue.reader.ChronicleReaderTest_java","88"
"src.test.java.net.openhft.chronicle.queue.harness.WeeklyRollCycle_java","85"
"src.test.java.net.openhft.chronicle.queue.QueueReadForwardSkippingACycleBiggerThanADayTest_java","84"
"apidocs.overview-summary_html","79"
"src.test.java.net.openhft.chronicle.queue.impl.single.QueueInspectorTest_java","78"
"src.main.java.net.openhft.chronicle.queue.RollCycle_java","75"
"src.test.java.net.openhft.chronicle.queue.FsFullWriteTest_java","74"
"src.test.java.net.openhft.chronicle.queue.QueueReadBackwardsTest_java","73"
"docs.performance_adoc","70"
"src.main.java.net.openhft.chronicle.queue.RollCycles_java","67"
"src.test.java.net.openhft.chronicle.queue.bench.ByteArrayJLBHBenchmark_java","66"
"src.test.java.net.openhft.chronicle.queue.watcher.QueueWatcherListener_java","65"
"src.test.java.net.openhft.chronicle.queue.impl.single.PretoucherEarlyCycleTest_java","63"
"apidocs.deprecated-list_html","62"
"src.main.java.net.openhft.chronicle.queue.impl.single.SCQIndexing_java","59"
"src.main.java.net.openhft.chronicle.queue.backed.map.QueueBackedMaps_java","59"
"src.test.java.net.openhft.chronicle.queue.impl.single.PretoucherDontWriteTest_java","56"
"apidocs.net.openhft.chronicle.queue.package-frame_html","51"
"apidocs.net.openhft.chronicle.queue.impl.single.package-frame_html","49"
"src.main.java.net.openhft.chronicle.queue.backed.map.QueueEvents_java","47"
"src.test.java.net.openhft.chronicle.queue.impl.single.MessageHistoryTest_java","45"
"src.main.java.net.openhft.chronicle.queue.impl.single.Pretoucher_java","45"
"apidocs.help-doc_html","45"
"docs.replication_adoc","44"
"docs.ring_buffer_adoc","43"
"src.test.java.net.openhft.chronicle.queue.ProxyTest_java","42"
"src.test.java.net.openhft.chronicle.queue.ValueStringArrayTest_java","42"
"src.main.java.net.openhft.chronicle.queue.impl.single.QueueFileShrinkManager_java","39"
"src.main.java.net.openhft.chronicle.queue.impl.single.QueueInspector_java","38"
"src.main.java.net.openhft.chronicle.queue.impl.single.TableDirectoryListing_java","38"
"src.main.java.net.openhft.chronicle.queue.reader.DummyMethodReaderQueueEntryHandler_java","36"
"docs.pretoucher_adoc","35"
"src.test.java.net.openhft.chronicle.queue.impl.single.RollCycleTest_java","35"
"apidocs.net.openhft.chronicle.queue.impl.package-frame_html","35"
"src.test.java.net.openhft.chronicle.queue.LastAcknowledgedTest_java","35"
"src.main.java.net.openhft.chronicle.queue.reader.ChronicleReaderPlugin_java","34"
"src.test.java.net.openhft.chronicle.queue.watcher.QueueWatcherMain_java","34"
"src.main.java.net.openhft.chronicle.queue.reader.MethodReaderQueueEntryHandler_java","33"
"chronicle-test.pom_xml","32"
"apidocs.net.openhft.chronicle.queue.impl.table.package-frame_html","32"
"src.main.java.net.openhft.chronicle.queue.ChronicleHistoryReaderMain_java","31"
"src.main.java.net.openhft.chronicle.queue.impl.single.TSQueueLock_java","31"
"src.main.java.net.openhft.chronicle.queue.BenchmarkMain_java","31"
