"FileName","ChangeFreq"
"src.org.jgroups.protocols.FD_ICMP_java","3"
"conf.testng.time-sensitive_xml","3"
"src.org.jgroups.jmx.ResourceDMBean_java","3"
"src.org.jgroups.protocols.tom.ToaHeader_java","3"
"tests.junit.org.jgroups.tests.ReconciliationTest_java","3"
"conf.testng.testng-tcp-flush_xml","3"
"tests.junit.org.jgroups.blocks.ExecutingServiceTest_java","3"
"src.org.jgroups.util.HashedTimingWheel_java","3"
"conf.scripts.MessageBeforeConnectedTest.BecomeServerTest.testSendingOfMsgsOnUnconnectedChannel_btm","3"
"src.org.jgroups.util.XMLSchemaGenerator_java","3"
"src.org.jgroups.protocols.TCPPING_java","3"
"tests.junit.org.jgroups.protocols.UNICAST_ContentionTest_java","3"
"src.org.jgroups.protocols.RELAY2_java","3"
"tests.byteman.org.jgroups.tests.helpers.MessageBeforeConnectedTestHelper_java","3"
"conf.testng.testng-udp_xml","3"
"tests.junit-functional.org.jgroups.protocols.SUPERVISOR_Test_java","3"
"src.org.jgroups.util.AgeOutCache_java","3"
"src.org.jgroups.protocols.pbcast.Merger_java","3"
"doc.design.varia2_txt","3"
"tests.junit.org.jgroups.tests.FlushTest_java","3"
"src.org.jgroups.blocks.RspCollector_java","3"
"src.org.jgroups.util.TimeScheduler_java","3"
"src.org.jgroups.protocols.SHARED_LOOPBACK_java","3"
"tests.junit-functional.org.jgroups.tests.TimeSchedulerTest_java","3"
"tests.junit-functional.org.jgroups.tests.MergeTest2_java","3"
"src.org.jgroups.demos.Draw_java","3"
"src.org.jgroups.protocols.tom.AnycastAddress_java","3"
"src.org.jgroups.protocols.pmcast.manager.SenderManager_java","2"
"src.org.jgroups.protocols.DELAY_java","2"
"src.org.jgroups.util.Headers_java","2"
"src.org.jgroups.conf.ClassConfigurator_java","2"
"tests.perf.org.jgroups.tests.perf.UUPerf_java","2"
"src.org.jgroups.protocols.Locking_java","2"
"src.org.jgroups.blocks.ReplicatedTree_java","2"
"src.org.jgroups.protocols.PEER_LOCK_java","2"
"src.org.jgroups.blocks.executor.ExecutionRunner_java","2"
"src.org.jgroups.protocols.HDRS_java","2"
"conf.manifest_mf","2"
"src.org.jgroups.util.ThreadManager_java","2"
"src.org.jgroups.protocols.pmcast.manager.DeliverManagerImpl_java","2"
"src.org.jgroups.protocols.tom.DeliveryManagerImpl_java","2"
"src.org.jgroups.protocols.TRACE_java","2"
"tests.junit.org.jgroups.tests.NAKACK_Test_java","2"
"src.org.jgroups.protocols.DELAY_JOIN_REQ_java","2"
"src.org.jgroups.protocols.FD_PING_java","2"
"src.org.jgroups.protocols.pmcast.MessageID_java","2"
"src.org.jgroups.protocols.pmcast.DeliverProtocol_java","2"
"doc.manual.en.modules.blocks_xml","2"
"tests.junit-functional.org.jgroups.protocols.NAKACK_StressTest_java","2"
"src.org.jgroups.protocols.pmcast.header.GroupMulticastHeader_java","2"
"conf.tcpgossip_xml","2"
"src.org.jgroups.protocols.COMPRESS_java","2"
"src.org.jgroups.auth.SimpleToken_java","2"
"tests.junit.org.jgroups.tests.SendAndReceiveTest_java","2"
"conf.scripts.ForwardToCoordFailoverTest.testSendingDuringViewChange_btm","2"
"_gitignore","2"
"src.org.jgroups.protocols.TUNNEL_java","2"
"src.org.jgroups.protocols.tom.StatsCollector_java","2"
"tests.other.org.jgroups.tests.TestGroupMulticastOrder_java","2"
"src.org.jgroups.protocols.PRIO_java","2"
"conf.scripts.MessageBeforeConnectedTest.testSendingOfMsgsOnUnconnectedChannel_btm","2"
"tests.junit.org.jgroups.tests.ChannelTest_java","2"
"src.org.jgroups.protocols.pmcast.GroupAddress_java","2"
"tests.other.org.jgroups.tests.CheckGroupMulticastOrder_java","2"
"tests.junit.org.jgroups.blocks.LockServiceTest_java","2"
"src.org.jgroups.protocols.TCP_NIO_java","2"
