"FileName","ChangeChurn"
"doc.design.RELAY2_txt","162"
"doc.manual.en.modules.protocols_xml","161"
"doc.ReleaseNotes-3_0_0_txt","161"
"doc.design.SEQUENCER_txt","158"
"tests.junit-functional.org.jgroups.tests.FdMonitorTest_java","156"
"src.org.jgroups.util.ProgressCheckRejectionPolicy_java","154"
"src.org.jgroups.stack.RouterStub_java","154"
"src.org.jgroups.protocols.FD_ALL_java","153"
"tests.junit.org.jgroups.tests.SequencerOrderTest_java","152"
"tests.byteman.org.jgroups.tests.byteman.BecomeServerTest_java","152"
"src.org.jgroups.util.TimeScheduler2_java","150"
"src.org.jgroups.protocols.DELAY_java","150"
"tests.junit.org.jgroups.blocks.MuxRpcDispatcherTest_java","149"
"conf.group-multicast_xml","146"
"src.org.jgroups.blocks.GroupRequest_java","145"
"src.org.jgroups.protocols.tom.SenderThread_java","145"
"src.org.jgroups.protocols.pmcast.threading.SenderThread_java","145"
"conf.relay1_xml","142"
"src.org.jgroups.stack.DiagnosticsHandler_java","141"
"src.org.jgroups.protocols.pmcast.threading.DeliverThread_java","140"
"src.org.jgroups.protocols.BSH_java","140"
"tests.junit-functional.org.jgroups.tests.TCPPINGTest_java","139"
"build_xml","136"
"tests.junit.org.jgroups.tests.SharedTransportTest_java","136"
"src.org.jgroups.util.CountTests_java","136"
"src.org.jgroups.Version_java","130"
"src.org.jgroups.util.ExpiryCache_java","130"
"tests.junit-functional.org.jgroups.protocols.UNICAST_DroppedAckTest_java","130"
"tests.junit.org.jgroups.tests.SendAndReceiveTest_java","129"
"tests.junit-functional.org.jgroups.tests.NAKACK_REBROADCAST_Test_java","123"
"src.org.jgroups.protocols.rules.Rule_java","122"
"src.org.jgroups.stack.RouterStubManager_java","121"
"src.org.jgroups.blocks.RequestCorrelator_java","120"
"src.org.jgroups.protocols.BasicTCP_java","119"
"src.org.jgroups.protocols.DELAY_JOIN_REQ_java","118"
"src.org.jgroups.protocols.pmcast.MessageID_java","118"
"src.org.jgroups.util.AckCollector_java","116"
"tests.junit.org.jgroups.tests.GossipRouterTest_java","116"
"src.org.jgroups.util.ThreadManagerThreadPoolExecutor_java","112"
"tests.junit-functional.org.jgroups.blocks.ConnectionMapTest_java","106"
"src.org.jgroups.blocks.AbstractConnectionMap_java","106"
"tests.other.org.jgroups.tests.Bsh_java","105"
"pom_xml","103"
"tests.junit.org.jgroups.tests.StateTransferTest2_java","103"
"tests.other.org.jgroups.tests.Probe_java","102"
"src.org.jgroups.util.SuppressCache_java","99"
"src.org.jgroups.protocols.ENCRYPT_java","98"
"src.org.jgroups.blocks.RpcDispatcher_java","96"
"tests.junit.org.jgroups.tests.ChannelTest_java","96"
"src.org.jgroups.util.Promise_java","96"
"src.org.jgroups.blocks.UnicastRequest_java","95"
"src.org.jgroups.util.CustomRejectionPolicy_java","94"
"src.org.jgroups.protocols.AuthHeader_java","94"
"conf.toa_xml","92"
"src.org.jgroups.protocols.TCPPING_java","91"
"conf.jg-messages_de_properties","90"
"conf.relay2_xml","90"
"src.org.jgroups.util.SeqnoList_java","90"
"tests.junit-functional.org.jgroups.tests.SeqnoListTest_java","90"
"src.org.jgroups.blocks.BasicConnectionTable_java","89"
"tests.junit.org.jgroups.tests.SequencerFailoverTest_java","89"
"src.org.jgroups.protocols.TCP_java","88"
"conf.jg-messages_properties","88"
"conf.scripts.SequencerFailoverTest.testResendingVersusNewMessages_btm","88"
"tests.junit.org.jgroups.tests.JoinTest_java","88"
"src.org.jgroups.Channel_java","87"
"src.org.jgroups.protocols.relay.CanBeSiteMaster_java","87"
"tests.junit.org.jgroups.blocks.ExecutingServiceTest_java","86"
"conf.tcpgossip_xml","85"
"src.org.jgroups.protocols.SHUFFLE_java","84"
"tests.byteman.org.jgroups.tests.helpers.MessageBeforeConnectedTestHelper_java","84"
"conf.scripts.TCPConnectionMapTest.testConcurrentConnect2_btm","84"
"src.org.jgroups.util.HashedTimingWheel_java","79"
"src.org.jgroups.protocols.tom.DeliveryManagerImpl_java","79"
"tests.junit.org.jgroups.blocks.executor.ExecutingServiceTest_java","79"
"src.org.jgroups.protocols.SCOPE_java","78"
"tests.byteman.org.jgroups.tests.helpers.ForwardToCoordFailoverTestHelper_java","78"
"src.org.jgroups.util.MyReceiver_java","78"
"src.org.jgroups.stack.GossipRouter_java","76"
"doc.manual.en.modules.blocks_xml","76"
"src.org.jgroups.conf.PropertyConverters_java","76"
"src.org.jgroups.protocols.UDP_java","74"
"src.org.jgroups.blocks.ConnectionTableNIO_java","74"
"src.org.jgroups.protocols.DUPL_java","74"
"conf.scripts.TCPConnectionMapTest.testConcurrentConnect_btm","74"
"tests.junit.org.jgroups.tests.ReconciliationTest_java","72"
"src.org.jgroups.util.LazyThreadFactory_java","70"
"src.org.jgroups.stack.Configurator_java","69"
"tests.perf.org.jgroups.tests.perf.MPerf_java","69"
"tests.junit-functional.org.jgroups.tests.ExpiryCacheTest_java","69"
"src.org.jgroups.util.XMLSchemaGenerator_java","68"
"src.org.jgroups.protocols.tom.DeliveryThread_java","68"
"doc.design.TCPConnectionMap_txt","67"
"tests.junit-functional.org.jgroups.tests.SizeTest_java","64"
"bin.groupmulticast_sh","64"
"src.org.jgroups.protocols.relay.SiteMaster_java","63"
"src.org.jgroups.util.DumpData_java","63"
"tests.byteman.org.jgroups.tests.helpers.BecomeServerTestHelper_java","62"
"src.org.jgroups.protocols.relay.CanBeSiteMasterTopology_java","62"
"tests.junit-functional.org.jgroups.tests.PromiseTest_java","60"
"tests.junit-functional.org.jgroups.tests.ConnectionMapUnitTest_java","59"
"src.org.jgroups.protocols.tom.ToaHeader_java","59"
"src.org.jgroups.protocols.tom.AnycastAddress_java","58"
"doc.ReleaseNotes-3_3_0_txt","57"
"src.org.jgroups.util.DefaultTimeScheduler_java","56"
"src.org.jgroups.protocols.MERGE2_java","56"
"src.org.jgroups.protocols.SHARED_LOOPBACK_java","55"
"src.org.jgroups.protocols.pbcast.CoordGmsImpl_java","54"
"src.org.jgroups.Event_java","54"
"tests.junit-functional.org.jgroups.tests.UtilTest_java","54"
"src.org.jgroups.protocols.pbcast.ParticipantGmsImpl_java","53"
"tests.other.org.jgroups.tests.TestToaOrder_java","53"
"src.org.jgroups.util.SuppressLog_java","53"
"tests.byteman.org.jgroups.tests.byteman.SequencerFailoverTestHelper_java","52"
"src.org.jgroups.blocks.Request_java","52"
"src.org.jgroups.conf.ClassConfigurator_java","52"
"conf.scripts.ForwardToCoordFailoverTest.testSendingDuringViewChange_btm","52"
"src.org.jgroups.protocols.TUNNEL_java","52"
"src.org.jgroups.protocols.rules.CheckFDMonitor_java","49"
"src.org.jgroups.protocols.PRIO_java","48"
"lib.licenses.thirdparty-licenses_xml","47"
"tests.junit-functional.org.jgroups.tests.NakReceiverWindowTest2_java","47"
"tests.junit-functional.org.jgroups.tests.SuppressCacheTest_java","46"
"doc.design.varia2_txt","45"
"src.org.jgroups.protocols.pmcast.manager.SequenceNumberManager_java","45"
"src.org.jgroups.util.ThreadDecorator_java","44"
"conf.testng.byteman_xml","43"
"src.org.jgroups.protocols.UNICAST_java","42"
"src.org.jgroups.util.ThreadManager_java","42"
"src.org.jgroups.protocols.pbcast.NakAckHeader_java","40"
"conf.scripts.MessageBeforeConnectedTest.testSendingOfMsgsOnUnconnectedChannel_btm","40"
"src.org.jgroups.stack.ProtocolStack_java","38"
"src.org.jgroups.protocols.tom.StatsCollector_java","38"
"src.org.jgroups.protocols.MERGE3_java","37"
"tests.junit-functional.org.jgroups.tests.ViewTest_java","37"
"src.org.jgroups.protocols.pbcast.FLUSH_java","36"
