Index,Size
ModularityViolation1,76
ModularityViolation2,62
ModularityViolation3,50
ModularityViolation4,46
ModularityViolation5,43
ModularityViolation6,35
ModularityViolation7,29
ModularityViolation8,11
ModularityViolation9,4
ModularityViolation10,4
ModularityViolation11,3
ModularityViolation12,3
ModularityViolation13,2
ModularityViolation14,2
ModularityViolation15,2

