Index,Size
Clique1,122
Clique2,19
Clique3,11
Clique4,10
Clique5,8
Clique6,6
Clique7,6
Clique8,6
Clique9,4
Clique10,3
Clique11,3
Clique12,3
Clique13,2
Clique14,2
Clique15,2
Clique16,2
Clique17,2
Clique18,2
Clique19,2

