File Name,Project Name,Package Name,Type Name,Code Smell
jenkins/core/src/main/java/hudson/FileSystemProvisioner.java,jenkins,hudson,FileSystemProvisioner,Deficient Encapsulation
jenkins/core/src/main/java/hudson/FileSystemProvisioner.java,jenkins,hudson,FileSystemProvisioner,Broken Hierarchy
jenkins/core/src/main/java/hudson/FileSystemProvisioner.java,jenkins,hudson,FileSystemProvisioner,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/FileSystemProvisioner.java,jenkins,hudson,Default,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FileSystemProvisioner.java,jenkins,hudson,WorkspaceSnapshotImpl,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FileSystemProvisioner.java,jenkins,hudson,DescriptorImpl,Unutilized Abstraction
jenkins/core/src/main/java/hudson/Proc.java,jenkins,hudson,Proc,Deficient Encapsulation
jenkins/core/src/main/java/hudson/Proc.java,jenkins,hudson,Proc,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/Proc.java,jenkins,hudson,Proc,Insufficient Modularization
jenkins/core/src/main/java/hudson/Proc.java,jenkins,hudson,LocalProc,Deficient Encapsulation
jenkins/core/src/main/java/hudson/Proc.java,jenkins,hudson,LocalProc,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/Proc.java,jenkins,hudson,StdinCopyThread,Unutilized Abstraction
jenkins/core/src/main/java/hudson/Proc.java,jenkins,hudson,RemoteProc,Unutilized Abstraction
jenkins/core/src/main/java/hudson/Proc.java,jenkins,hudson,RemoteProc,Broken Hierarchy
jenkins/core/src/main/java/hudson/Proc.java,jenkins,hudson,ProcWithJenkins23271Patch,Unnecessary Abstraction
jenkins/core/src/main/java/hudson/Proc.java,jenkins,hudson,ProcWithJenkins23271Patch,Unutilized Abstraction
jenkins/core/src/main/java/hudson/ClassicPluginStrategy.java,jenkins,hudson,ClassicPluginStrategy,Deficient Encapsulation
jenkins/core/src/main/java/hudson/ClassicPluginStrategy.java,jenkins,hudson,ClassicPluginStrategy,Insufficient Modularization
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,PluginManager,Deficient Encapsulation
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,PluginManager,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,PluginManager,Insufficient Modularization
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,MetadataCache,Unutilized Abstraction
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,UberClassLoader,Unutilized Abstraction
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,FailedPlugin,Unutilized Abstraction
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,FailedPlugin,Deficient Encapsulation
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,PluginInstanceStore,Unnecessary Abstraction
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,PluginCycleDependenciesMonitor,Unutilized Abstraction
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,PluginUpdateMonitor,Deficient Encapsulation
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,PluginUpdateMonitor,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,PluginUpdateInfo,Unutilized Abstraction
jenkins/core/src/main/java/hudson/PluginManager.java,jenkins,hudson,PluginUpdateInfo,Deficient Encapsulation
jenkins/core/src/main/java/hudson/ProxyConfiguration.java,jenkins,hudson,ProxyConfiguration,Deficient Encapsulation
jenkins/core/src/main/java/hudson/ProxyConfiguration.java,jenkins,hudson,ProxyConfiguration,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/ProxyConfiguration.java,jenkins,hudson,ProxyConfiguration,Insufficient Modularization
jenkins/core/src/main/java/hudson/ProxyConfiguration.java,jenkins,hudson,DescriptorImpl,Unutilized Abstraction
jenkins/core/src/main/java/hudson/PluginWrapper.java,jenkins,hudson,PluginWrapper,Deficient Encapsulation
jenkins/core/src/main/java/hudson/PluginWrapper.java,jenkins,hudson,PluginWrapper,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/PluginWrapper.java,jenkins,hudson,PluginWrapper,Insufficient Modularization
jenkins/core/src/main/java/hudson/PluginWrapper.java,jenkins,hudson,Dependency,Deficient Encapsulation
jenkins/core/src/main/java/hudson/PluginWrapper.java,jenkins,hudson,Dependency,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/PluginWrapper.java,jenkins,hudson,PluginWrapperAdministrativeMonitor,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/Plugin.java,jenkins,hudson,Plugin,Deficient Encapsulation
jenkins/core/src/main/java/hudson/Plugin.java,jenkins,hudson,Plugin,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/Plugin.java,jenkins,hudson,DummyImpl,Unnecessary Abstraction
jenkins/core/src/main/java/hudson/Plugin.java,jenkins,hudson,DummyImpl,Unutilized Abstraction
jenkins/core/src/main/java/hudson/MarkupText.java,jenkins,hudson,MarkupText,Unutilized Abstraction
jenkins/core/src/main/java/hudson/MarkupText.java,jenkins,hudson,MarkupText,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/MarkupText.java,jenkins,hudson,MarkupText,Insufficient Modularization
jenkins/core/src/main/java/hudson/MarkupText.java,jenkins,hudson,Tag,Unutilized Abstraction
jenkins/core/src/main/java/hudson/MarkupText.java,jenkins,hudson,SubText,Unutilized Abstraction
jenkins/core/src/main/java/hudson/PluginManagerStaplerOverride.java,jenkins,hudson,PluginManagerStaplerOverride,Unutilized Abstraction
jenkins/core/src/main/java/hudson/PluginManagerStaplerOverride.java,jenkins,hudson,PluginManagerStaplerOverride,Broken Hierarchy
jenkins/core/src/main/java/hudson/PluginManagerStaplerOverride.java,jenkins,hudson,PluginManagerStaplerOverride,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/FileSystemProvisionerDescriptor.java,jenkins,hudson,FileSystemProvisionerDescriptor,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FileSystemProvisionerDescriptor.java,jenkins,hudson,FileSystemProvisionerDescriptor,Broken Hierarchy
jenkins/core/src/main/java/hudson/AboutJenkins.java,jenkins,hudson,AboutJenkins,Unutilized Abstraction
jenkins/core/src/main/java/hudson/UDPBroadcastThread.java,jenkins,hudson,UDPBroadcastThread,Unutilized Abstraction
jenkins/core/src/main/java/hudson/UDPBroadcastThread.java,jenkins,hudson,UDPBroadcastThread,Deficient Encapsulation
jenkins/core/src/main/java/hudson/DependencyRunner.java,jenkins,hudson,DependencyRunner,Unutilized Abstraction
jenkins/core/src/main/java/hudson/WebAppMain.java,jenkins,hudson,WebAppMain,Deficient Encapsulation
jenkins/core/src/main/java/hudson/WebAppMain.java,jenkins,hudson,FileAndDescription,Deficient Encapsulation
jenkins/core/src/main/java/hudson/LocalPluginManager.java,jenkins,hudson,LocalPluginManager,Unutilized Abstraction
jenkins/core/src/main/java/hudson/LocalPluginManager.java,jenkins,hudson,LocalPluginManager,Broken Hierarchy
jenkins/core/src/main/java/hudson/TcpSlaveAgentListener.java,jenkins,hudson,TcpSlaveAgentListener,Deficient Encapsulation
jenkins/core/src/main/java/hudson/TcpSlaveAgentListener.java,jenkins,hudson,TcpSlaveAgentListener,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/TcpSlaveAgentListener.java,jenkins,hudson,TcpSlaveAgentListener,Insufficient Modularization
jenkins/core/src/main/java/hudson/TcpSlaveAgentListener.java,jenkins,hudson,ConnectionHandler,Unutilized Abstraction
jenkins/core/src/main/java/hudson/TcpSlaveAgentListener.java,jenkins,hudson,PingAgentProtocol,Unutilized Abstraction
jenkins/core/src/main/java/hudson/TcpSlaveAgentListener.java,jenkins,hudson,TcpSlaveAgentListenerRescheduler,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/TcpSlaveAgentListener.java,jenkins,hudson,ConnectionFromCurrentPeer,Unutilized Abstraction
jenkins/core/src/main/java/hudson/ExtensionComponent.java,jenkins,hudson,ExtensionComponent,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/Main.java,jenkins,hudson,Main,Deficient Encapsulation
jenkins/core/src/main/java/hudson/Main.java,jenkins,hudson,Main,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/Indenter.java,jenkins,hudson,Indenter,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,FilePath,Deficient Encapsulation
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,FilePath,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,FilePath,Insufficient Modularization
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,FilePath,Hub-like Modularization
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Archive,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Archive,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UnzipRemote,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UnzipRemote,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UnzipLocal,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UnzipLocal,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UntarRemote,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UntarRemote,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UntarLocal,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UntarLocal,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UnzipFrom,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UnzipFrom,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Absolutize,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Absolutize,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,SymlinkTo,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,SymlinkTo,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ReadLink,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ReadLink,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UntarFrom,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,UntarFrom,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Unpack,Unutilized Abstraction
